SetID,Number,YearFrom,Category,Theme,Subtheme,SetName,ImageFilename,USRetailPrice,Pieces,Minifigs,PackagingType,Availability,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,LaunchDate,ExitDate,QtyOwned,QtyOwnedNew,QtyOwnedUsed,QtyWanted,WantedPriority
30784,71740,2021,Normal,Ninjago,Tournament of Elements,Jay's Electro Mech,71740-1,19.99,106.0,2.0,Box,Retail,26.2,19.1,6.1,,4.0,,852,351,X,0,13.17,10.88,01/03/2021 00:00:00,31/12/2022 00:00:00,0,0,0,0,0
30706,71741,2021,Normal,Ninjago,General,NINJAGO City Gardens,71741-1,349.99,5685.0,22.0,Box,LEGO exclusive,48.0,58.2,17.0,,14.0,,11143,3445,X,32,305.88,252.91,01/02/2021 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
30843,71742,2021,Normal,Ninjago,The Final Battle,Overlord Dragon,71742-1,29.99,372.0,2.0,Box,Retail,35.4,19.1,5.9,,7.0,,2653,1130,X,10,31.65,26.92,01/01/2021 00:00:00,31/12/2022 00:00:00,0,0,0,0,0
30785,71745,2021,Normal,Ninjago,The Island,Lloyd's Jungle Chopper Bike,71745-1,19.99,183.0,3.0,Box,Retail,26.2,19.1,6.1,,7.0,,2837,682,X,5,21.67,15.63,01/03/2021 00:00:00,31/12/2022 00:00:00,0,0,0,0,0
30786,71746,2021,Normal,Ninjago,The Island,Jungle Dragon,71746-1,39.99,506.0,4.0,Box,Retail,38.2,26.2,5.7,,8.0,,3430,1257,X,4,53.42,33.6,01/03/2021 00:00:00,31/12/2022 00:00:00,0,0,0,0,0
30787,71747,2021,Normal,Ninjago,The Island,The Keepers' Village,71747-1,49.99,632.0,5.0,Box,Retail,48.0,28.2,6.1,,8.0,,3112,1274,X,9,50.09,45.43,01/03/2021 00:00:00,31/12/2022 00:00:00,0,0,0,0,0
30788,71748,2021,Normal,Ninjago,The Island,Catamaran Sea Battle,71748-1,69.99,780.0,6.0,Box,Retail,54.0,28.2,7.9,,9.0,,1891,940,X,0,64.7,42.69,01/03/2021 00:00:00,31/12/2022 00:00:00,0,0,0,0,0
31279,71749,2021,Normal,Ninjago,Possession,Final Flight of Destiny's Bounty,71749-1,39.99,147.0,4.0,Box,Retail,38.2,26.2,5.7,,4.0,,524,347,X,0,36.86,26.99,01/06/2021 00:00:00,31/12/2022 00:00:00,0,0,0,0,0
31280,71750,2021,Normal,Ninjago,Seabound,Lloyd's Hydro Mech,71750-1,19.99,228.0,2.0,Box,Retail,26.2,19.1,6.1,,7.0,,2046,641,X,4,23.06,15.42,01/06/2021 00:00:00,31/07/2022 00:00:00,0,0,0,0,0
31299,71752,2021,Normal,Ninjago,Seabound,Ninja Sub Speeder,71752-1,39.99,356.0,4.0,Box,Retail,38.2,26.2,5.7,,8.0,,1299,655,X,9,37.95,35.94,01/06/2021 00:00:00,31/07/2022 00:00:00,0,0,0,0,0
31281,71753,2021,Normal,Ninjago,Pilot Season,Fire Dragon Attack,71753-1,49.99,563.0,4.0,Box,Retail,38.2,26.2,5.7,,8.0,,2863,1126,X,5,57.75,36.35,01/06/2021 00:00:00,31/07/2022 00:00:00,0,0,0,0,0
31282,71754,2021,Normal,Ninjago,Seabound,Water Dragon,71754-1,79.99,737.0,5.0,Box,Retail,54.0,28.2,5.9,,9.0,,2734,1149,X,5,65.98,51.4,01/06/2021 00:00:00,31/07/2023 00:00:00,0,0,0,0,0
31300,71755,2021,Normal,Ninjago,Seabound,Temple of the Endless Sea,71755-1,99.99,1060.0,7.0,Box,Retail,48.0,37.8,7.1,,9.0,,1945,1127,X,0,93.7,72.44,01/06/2021 00:00:00,31/07/2022 00:00:00,0,0,0,0,0
31283,71756,2021,Normal,Ninjago,Seabound,Hydro Bounty,71756-1,139.99,1159.0,10.0,Box,Retail,58.2,37.8,8.7,,9.0,,2063,1321,X,10,157.44,123.71,01/06/2021 00:00:00,31/07/2023 00:00:00,0,0,0,0,0
31961,71757,2022,Normal,Ninjago,Core,Lloyd's Ninja Mech,71757-1,9.99,57.0,2.0,Box,Retail,19.1,14.1,4.6,,4.0,,1270,320,X,4,9.07,9.05,01/01/2022 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
32431,71759,2022,Normal,Ninjago,Core,Ninja Dragon Temple,71759-1,44.99,161.0,4.0,Box,Retail,28.2,26.2,5.9,,4.0,,486,307,X,0,28.86,,01/06/2022 00:00:00,31/07/2023 00:00:00,0,0,0,0,0
31962,71760,2022,Normal,Ninjago,Core,Jay's Thunder Dragon EVO,71760-1,19.99,140.0,2.0,Box,Retail,20.5,19.1,4.6,,,,1938,381,X,3,15.47,15.11,01/01/2022 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
31963,71761,2022,Normal,Ninjago,Core,Zane's Power Up Mech EVO,71761-1,9.99,95.0,2.0,Box,Retail,19.1,14.1,4.6,,,,2967,385,X,4,10.35,7.55,01/01/2022 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
31964,71762,2022,Normal,Ninjago,Core,Kai's Fire Dragon EVO,71762-1,34.99,204.0,3.0,Box,Retail,26.2,19.1,4.6,,,,1384,484,X,3,26.0,12.7,01/01/2022 00:00:00,31/07/2023 00:00:00,0,0,0,0,0
31965,71763,2022,Normal,Ninjago,Core,Lloyd's Race Car EVO,71763-1,34.99,279.0,3.0,Box,Retail,35.4,19.1,5.9,,,,1308,408,X,0,24.54,20.48,01/01/2022 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
31966,71764,2022,Normal,Ninjago,Spinjitzu Ninja Training,Ninja Training Centre,71764-1,39.99,524.0,3.0,Box,Retail,38.2,26.2,7.1,,7.0,,929,424,X,0,30.1,29.06,01/03/2022 00:00:00,31/12/2022 00:00:00,0,0,0,0,0
31967,71765,2022,Normal,Ninjago,Core,Ninja Ultra Combo Mech,71765-1,89.99,1104.0,7.0,Box,Retail,37.8,35.4,9.4,,9.0,,2137,845,X,8,97.78,80.93,01/01/2022 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
31968,71766,2022,Normal,Ninjago,Core,Lloyd's Legendary Dragon,71766-1,69.99,747.0,4.0,Box,Retail,54.0,28.2,5.9,,8.0,,1660,815,X,5,64.61,26.25,01/01/2022 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
31969,71767,2022,Normal,Ninjago,Core,Ninja Dojo Temple,71767-1,99.99,1394.0,8.0,Box,Retail,48.0,37.8,9.4,,8.0,,2322,1293,X,15,110.18,92.74,01/01/2022 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
32432,71768,2022,Normal,Ninjago,Crystalized,Jay's Golden Dragon Motorbike,71768-1,19.99,137.0,2.0,Box,Retail,26.2,14.1,6.1,,7.0,,2712,521,X,8,18.68,10.61,01/06/2022 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
32433,71769,2022,Normal,Ninjago,Crystalized,Cole's Dragon Cruiser,71769-1,44.99,384.0,4.0,Box,Retail,38.2,26.2,5.7,,8.0,,1862,562,X,3,41.57,22.92,01/06/2022 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
32434,71770,2022,Normal,Ninjago,Crystalized,Zane's Golden Dragon Jet,71770-1,34.99,258.0,3.0,Box,Retail,35.4,19.1,5.9,,7.0,,2197,632,X,8,36.22,25.58,01/06/2022 00:00:00,31/07/2023 00:00:00,0,0,0,0,0
32435,71771,2022,Normal,Ninjago,Crystalized,The Crystal King Temple,71771-1,79.99,703.0,6.0,Box,Retail,35.4,37.8,7.1,,8.0,,1337,778,X,7,93.77,71.15,01/06/2022 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
32436,71772,2022,Normal,Ninjago,Crystalized,The Crystal King,71772-1,79.99,722.0,5.0,Box,Retail,48.0,28.2,6.1,,9.0,,2283,853,X,5,68.63,67.5,01/06/2022 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
32437,71773,2022,Normal,Ninjago,Crystalized,Kai's Golden Dragon Raider ,71773-1,89.99,624.0,7.0,Box,Retail,48.0,28.2,7.4,,8.0,,1220,681,X,4,98.8,73.09,01/06/2022 00:00:00,31/07/2023 00:00:00,0,0,0,0,0
32438,71774,2022,Normal,Ninjago,Crystalized,Lloyd's Golden Ultra Dragon ,71774-1,149.99,989.0,9.0,Box,Retail,48.0,37.8,7.1,,9.0,,1535,1034,X,22,179.91,113.29,01/06/2022 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
32439,71775,2022,Normal,Ninjago,Crystalized,Nya's Samurai X MECH,71775-1,119.99,1003.0,8.0,Box,Retail,48.0,37.8,7.1,,10.0,,1675,893,X,10,110.46,82.69,01/06/2022 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
32225,71776,2022,Normal,Ninjago,Core,Jay and Nya's Race Car EVO,71776-1,49.99,536.0,4.0,Box,Retail,38.2,26.2,5.7,,7.0,,671,517,X,0,42.5,24.48,01/01/2022 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
45516,71777,2023,Normal,Ninjago,Dragon Power Spinjitzu,Kai's Dragon Power Spinjitzu Flip,71777-1,10.99,72.0,1.0,Box,Retail,21.0,19.5,4.5,,,,1416,252,X,0,8.23,7.98,01/06/2023 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
45517,71778,2023,Normal,Ninjago,Dragon Power Spinjitzu,Nya's Dragon Power Spinjitzu Drift,71778-1,10.99,57.0,1.0,Box,Retail,21.0,19.5,4.5,,,,1438,269,X,0,8.22,6.37,01/06/2023 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
45518,71779,2023,Normal,Ninjago,Dragon Power Spinjitzu,Lloyd's Dragon Power Spinjitzu Spin,71779-1,10.99,56.0,1.0,Box,Retail,21.0,19.5,4.5,,,,1344,258,X,3,8.55,7.98,01/06/2023 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
34250,71780,2023,Normal,Ninjago,Core,Kai's Ninja Race Car EVO,71780-1,9.99,94.0,1.0,Box,Retail,19.1,14.1,4.6,,,,1527,265,X,0,10.34,6.8,01/01/2023 00:00:00,31/12/2026 00:00:00,0,0,0,0,0
34251,71781,2023,Normal,Ninjago,Core,Lloyd's Mech Battle EVO,71781-1,19.99,223.0,2.0,Box,Retail,26.2,14.1,7.2,,,,1374,335,X,9,16.27,13.69,01/01/2023 00:00:00,31/12/2023 00:00:00,0,0,0,0,0
34252,71782,2023,Normal,Ninjago,Core,Cole's Earth Dragon EVO,71782-1,34.99,285.0,2.0,Box,Retail,26.2,19.1,6.1,,7.0,,1486,510,X,3,23.38,19.9,01/01/2023 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
34253,71783,2023,Normal,Ninjago,Core,Kai's Mech Rider EVO,71783-1,44.99,312.0,4.0,Box,Retail,26.2,22.2,7.6,,7.0,,684,376,X,0,33.96,28.02,01/01/2023 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
34254,71784,2023,Normal,Ninjago,Core,Jay's Lightning Jet EVO,71784-1,9.99,146.0,1.0,Box,Retail,19.1,14.1,7.1,,,,1690,292,X,5,8.64,7.42,01/01/2023 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
34255,71785,2023,Normal,Ninjago,Core,Jay's Titan Mech,71785-1,79.99,794.0,6.0,Box,Retail,35.4,37.8,7.1,,9.0,,1480,781,X,5,59.31,51.62,01/01/2023 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
34256,71786,2023,Normal,Ninjago,Core,Zane's Ice Dragon Creature,71786-1,99.99,973.0,5.0,Box,Retail,54.0,28.2,5.9,,10.0,,1143,786,X,4,71.32,73.5,01/01/2023 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
34257,71787,2023,Normal,Ninjago,Core,Creative Ninja Brick Box,71787-1,59.99,530.0,6.0,Bucket,Retail,37.0,18.0,18.0,,5.0,,610,518,X,3,47.4,41.39,01/01/2023 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
34259,71788,2023,Normal,Ninjago,Core,Lloyd's Ninja Street Bike,71788-1,9.99,64.0,2.0,Box,Retail,15.7,14.1,6.1,,4.0,,1002,262,X,0,8.16,8.82,01/01/2023 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
45519,71789,2023,Normal,Ninjago,Dragons Rising Season 1,Kai and Ras's Car and Bike Battle,71789-1,19.99,103.0,2.0,Box,Retail,26.2,14.1,6.1,,4.0,,556,213,X,0,16.28,14.74,01/06/2023 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
45520,71790,2023,Normal,Ninjago,Dragons Rising Season 1,Imperium Dragon Hunter Hound,71790-1,19.99,198.0,3.0,Box,Retail,26.2,19.1,4.6,,,,1847,445,X,15,16.41,9.69,01/06/2023 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
45521,71791,2023,Normal,Ninjago,Dragons Rising Season 1,Zane's Dragon Power Spinjitzu Race Car,71791-1,34.99,307.0,4.0,Box,Retail,26.2,22.2,7.6,,7.0,,1420,388,X,18,26.53,21.97,01/06/2023 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
45522,71792,2023,Normal,Ninjago,Dragons Rising Season 1,Sora's Transforming Mech Bike Racer,71792-1,47.99,384.0,3.0,Box,Retail,28.2,26.2,5.9,,8.0,,1841,620,X,2,36.31,27.58,01/06/2023 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
45523,71793,2023,Normal,Ninjago,Dragons Rising Season 1,Heatwave Transforming Lava Dragon,71793-1,54.99,479.0,5.0,Box,Retail,38.2,26.2,5.7,,8.0,,1392,540,X,0,38.64,26.27,01/06/2023 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
45524,71794,2023,Normal,Ninjago,Dragons Rising Season 1,Lloyd and Arin's Ninja Team Mechs,71794-1,79.99,764.0,5.0,Box,Retail,35.4,37.8,7.1,,9.0,,973,490,X,4,69.26,44.99,01/06/2023 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
47083,71795,2023,Normal,Ninjago,Dragons Rising Season 1,Temple of the Dragon Energy Cores,71795-1,94.99,1029.0,6.0,Box,Retail,35.4,37.8,9.4,,8.0,,1541,1242,X,0,79.62,58.95,01/06/2023 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
45525,71796,2023,Normal,Ninjago,Dragons Rising Season 1,Elemental Dragon vs. The Empress Mech,71796-1,129.99,1038.0,6.0,Box,Retail,54.0,28.2,5.9,,9.0,,1229,651,X,5,83.67,57.16,01/06/2023 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
45526,71797,2023,Normal,Ninjago,Dragons Rising Season 1,Destiny's Bounty - Race Against Time,71797-1,159.99,1739.0,6.0,Box,Retail,58.2,37.8,8.7,,9.0,,958,653,X,0,129.39,78.0,01/06/2023 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
47076,71798,2023,Normal,Ninjago,Dragons Rising Season 1,Nya and Arin's Baby Dragon Battle,71798-1,34.99,157.0,3.0,Box,Retail,26.2,19.1,4.6,,4.0,,596,319,X,0,25.58,19.99,01/06/2023 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
47082,71799,2023,Normal,Ninjago,Dragons Rising Season 1,NINJAGO City Markets,71799-1,369.99,6163.0,21.0,Box,LEGO exclusive,52.3,48.0,21.8,,14.0,,3388,3205,X,5,315.14,346.23,01/06/2023 00:00:00,31/12/2026 00:00:00,0,0,0,0,0
34258,71800,2023,Normal,Ninjago,Core,Nya's Water Dragon EVO,71800-1,19.99,173.0,3.0,Box,Retail,26.2,19.1,4.6,,,,841,447,X,4,20.54,11.21,01/01/2023 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
48497,71801,2024,Normal,Ninjago,Rising Dragon Strike,Kai's Rising Dragon Strike,71801-1,9.99,24.0,2.0,Box,Retail,19.0,22.0,7.0,,,,860,262,X,0,9.48,,01/01/2024 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
48498,71802,2024,Normal,Ninjago,Rising Dragon Strike,Nya's Rising Dragon Strike,71802-1,9.99,26.0,2.0,Box,Retail,19.0,22.0,7.0,,,,761,259,X,3,8.73,,01/01/2024 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
48499,71803,2024,Normal,Ninjago,Rising Dragon Strike,Arin's Rising Dragon Strike,71803-1,9.99,27.0,2.0,Box,Retail,19.0,22.0,7.0,,,,766,256,X,3,9.67,,01/01/2024 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
48500,71804,2024,Normal,Ninjago,Dragons Rising Season 2,Arin's Battle Mech,71804-1,15.99,104.0,2.0,Box,Retail,20.5,19.1,4.6,,4.0,,384,221,X,0,13.42,,01/01/2024 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
48501,71805,2024,Normal,Ninjago,Dragons Rising Season 2,Jay's Mech Battle Pack,71805-1,9.99,78.0,4.0,Box,Retail,15.7,14.1,4.5,,,,2068,342,X,20,8.94,,01/01/2024 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
48502,71806,2024,Normal,Ninjago,Dragons Rising Season 2,Cole's Elemental Earth Mech,71806-1,19.99,235.0,2.0,Box,Retail,19.1,26.2,6.1,,7.0,,1529,487,X,0,17.41,13.5,01/01/2024 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
48503,71807,2024,Normal,Ninjago,Dragons Rising Season 2,Sora's Elemental Tech Mech,71807-1,19.99,209.0,2.0,Box,Retail,19.1,26.2,6.1,,7.0,,1227,466,X,0,17.19,9.0,01/01/2024 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
48504,71808,2024,Normal,Ninjago,Dragons Rising Season 2,Kai's Elemental Fire Mech,71808-1,29.99,322.0,4.0,Box,Retail,26.2,28.2,5.9,,7.0,,1064,426,X,0,22.06,,01/01/2024 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
48505,71809,2024,Normal,Ninjago,Dragons Rising Season 2,Egalt the Master Dragon,71809-1,69.99,532.0,5.0,Box,Retail,38.2,26.2,5.7,,8.0,,748,647,X,7,57.59,54.0,01/01/2024 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
48506,71810,2024,Normal,Ninjago,Dragons Rising Season 2,Young Dragon Riyu,71810-1,15.99,132.0,3.0,Box,Retail,26.2,14.1,4.8,,,,1592,446,X,10,13.9,11.7,01/03/2024 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
48507,71811,2024,Normal,Ninjago,Dragons Rising Season 2,Arin's Ninja Off-Road Buggy Car,71811-1,49.99,267.0,4.0,Box,Retail,28.2,26.2,7.6,,7.0,,406,345,X,0,53.98,,01/03/2024 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
48508,71812,2024,Normal,Ninjago,Dragons Rising Season 2,Kai's Ninja Climber Mech,71812-1,69.99,623.0,4.0,Box,Retail,26.2,38.2,7.1,,9.0,,674,523,X,8,60.0,,01/03/2024 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
48819,71813,2024,Normal,Ninjago,Dragons Rising Season 2,Wolf Mask Shadow Dojo,71813-1,119.99,1190.0,8.0,Box,Retail,35.4,37.8,9.4,,9.0,,541,763,X,0,92.75,80.0,01/03/2024 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
48820,71814,2024,Normal,Ninjago,Dragons Rising Season 2,Tournament Temple City ,71814-1,249.99,3489.0,14.0,Box,LEGO exclusive,52.3,48.0,12.4,,14.0,,538,1307,X,5,249.24,234.03,01/06/2024 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
48509,71815,2024,Normal,Ninjago,Dragons Rising Season 2,Kai's Source Dragon Battle,71815-1,37.99,120.0,4.0,Box,Retail,26.2,19.1,6.1,,4.0,,192,344,X,0,36.64,,01/03/2024 00:00:00,31/07/2025 00:00:00,0,0,0,0,0
48821,71816,2024,Normal,Ninjago,Dragons Rising Season 2,Zane's Ice Motorcycle,71816-1,9.99,84.0,1.0,Box,Retail,19.1,14.1,4.6,,7.0,,672,246,X,3,9.82,,01/06/2024 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
48753,71817,2024,Normal,Ninjago,Dragons Rising Season 2,Lloyd's Elemental Power Mech,71817-1,19.99,253.0,3.0,Box,Retail,19.1,26.2,6.1,,7.0,,631,402,X,0,21.28,15.25,01/03/2024 00:00:00,31/12/2024 00:00:00,0,0,0,0,0
48822,71818,2024,Normal,Ninjago,Dragons Rising Season 2,Tournament Battle Arena,71818-1,49.99,659.0,6.0,Box,Retail,28.2,26.2,7.6,,7.0,,1047,649,X,5,43.87,,01/06/2024 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
48510,71819,2024,Normal,Ninjago,Dragons Rising Season 2,Dragon Stone Shrine,71819-1,119.99,1212.0,6.0,Box,Retail,35.4,37.8,9.4,,13.0,,1815,1599,X,0,80.32,65.0,01/03/2024 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
48823,71820,2024,Normal,Ninjago,Dragons Rising Season 2,Ninja Team Combo Vehicle,71820-1,89.99,576.0,6.0,Box,Retail,45.6,28.2,6.1,,9.0,,251,322,X,0,77.77,59.99,01/06/2024 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
48824,71821,2024,Normal,Ninjago,Dragons Rising Season 2,Cole's Titan Dragon Mech,71821-1,99.99,1055.0,1.0,Box,Retail,35.4,37.8,7.1,,12.0,,911,863,X,10,80.07,54.69,01/06/2024 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
48825,71822,2024,Normal,Ninjago,Dragons Rising Season 2,Source Dragon of Motion,71822-1,149.99,1716.0,6.0,Box,Retail,55.5,37.8,8.7,,12.0,,694,1045,X,3,127.71,108.74,01/06/2024 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
50693,71823,2025,Normal,Ninjago,Dragon Spinjitzu,Kai's Dragon Spinjitzu Spinner,71823-1,9.99,54.0,2.0,Box,Retail,19.0,19.2,8.5,,,,237,278,X,0,7.73,,01/01/2025 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
50694,71824,2025,Normal,Ninjago,Dragon Spinjitzu,Sora's Dragon Spinjitzu Spinner,71824-1,9.99,56.0,2.0,Box,Retail,19.0,19.2,8.5,,,,283,304,X,0,9.33,,01/01/2025 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
50861,71826,2025,Normal,Ninjago,Dragon Spinjitzu,Dragon Spinjitzu Battle Pack,71826-1,19.99,186.0,2.0,Box,Retail,25.6,23.0,11.0,,,,207,282,X,0,16.55,,01/01/2025 00:00:00,31/12/2026 00:00:00,0,0,0,0,0
50862,71827,2025,Normal,Ninjago,Dragons Rising Season 3,Zane's Battle Suit Mech,71827-1,9.99,92.0,3.0,Box,Retail,14.1,12.2,4.6,,,,506,361,X,5,9.71,,01/01/2025 00:00:00,31/12/2026 00:00:00,0,0,0,0,0
50898,71828,2025,Normal,Ninjago,Dragons Rising Season 3,Lloyd's Pull-Back Race Car,71828-1,24.99,181.0,2.0,Box,Retail,,,,,7.0,,123,203,X,0,20.08,,,,0,0,0,0,0
50832,71829,2025,Normal,Ninjago,Dragons Rising Season 3,Lloyd's Green Forest Dragon,71829-1,19.99,128.0,2.0,Box,Retail,26.2,14.1,4.8,,,,303,497,X,5,17.49,,01/01/2025 00:00:00,31/12/2026 00:00:00,0,0,0,0,0
50863,71830,2025,Normal,Ninjago,Dragons Rising Season 3,Kai's Mech Storm Rider,71830-1,49.99,333.0,3.0,Box,Retail,26.2,22.2,7.6,,7.0,,73,250,X,0,41.47,,01/01/2025 00:00:00,31/12/2026 00:00:00,0,0,0,0,0
50695,71831,2025,Normal,Ninjago,Dragons Rising Season 3,Ninja Spinjitzu Temple,71831-1,39.99,158.0,4.0,Box,Retail,28.2,26.2,5.9,,4.0,,59,284,X,0,32.69,,01/01/2025 00:00:00,31/12/2028 00:00:00,0,0,0,0,0
50696,71832,2025,Normal,Ninjago,Dragons Rising Season 3,Thunderfang Dragon of Chaos,71832-1,69.99,668.0,,Box,Retail,26.2,38.2,7.05,,8.0,,14,543,X,0,,,01/03/2025 00:00:00,,0,0,0,0,0
50864,71833,2025,Normal,Ninjago,Dragons Rising Season 3,Ras and Arin's Super Storm Jet,71833-1,49.99,510.0,3.0,Box,Retail,28.2,26.2,7.6,,8.0,,134,351,X,5,41.15,,01/01/2025 00:00:00,31/12/2026 00:00:00,0,0,0,0,0
50865,71834,2025,Normal,Ninjago,Dragons Rising Season 3,Zane's Ultra Combiner Mech,71834-1,99.99,1187.0,6.0,Box,Retail,35.4,37.8,9.4,,9.0,,192,480,X,0,87.53,,01/01/2025 00:00:00,31/12/2026 00:00:00,0,0,0,0,0
50697,71836,2025,Normal,Ninjago,Dragons Rising Season 3,Arc Dragon of Focus,71836-1,99.99,869.0,,Box,Retail,54.0,28.2,5.9,,9.0,,16,461,X,0,,,01/03/2025 00:00:00,,0,0,0,0,0
50949,71837,2025,Normal,Ninjago,Dragons Rising Season 3,NINJAGO City Workshops,71837-1,249.99,3244.0,,Box,LEGO exclusive,52.3,48.0,12.4,,14.0,,17,1292,X,0,,,01/03/2025 00:00:00,,0,0,0,0,0
50908,71841,2025,Normal,Ninjago,Dragons Rising Season 3,Dragonian Storm Village,71841-1,39.99,305.0,7.0,Box,Retail,19.1,26.2,6.1,,7.0,,315,488,X,0,50.94,,01/01/2025 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
50382,72031,2025,Normal,Super Mario,Mario Kart,Yoshi Bike,72031-1,14.99,133.0,1.0,Box,Retail,19.1,14.1,4.6,,7.0,,382,634,X,0,11.94,,01/01/2025 00:00:00,31/07/2026 00:00:00,0,0,0,0,0
50383,72032,2025,Normal,Super Mario,Mario Kart,Standard Kart,72032-1,19.99,174.0,1.0,Box,Retail,26.2,19.1,4.6,,7.0,,412,752,X,0,15.45,,01/01/2025 00:00:00,31/07/2026 00:00:00,0,0,0,0,0
50384,72033,2025,Normal,Super Mario,Mario Kart,Donkey Kong & DK Jumbo,72033-1,34.99,387.0,1.0,Box,Retail,35.4,19.1,5.9,,8.0,,147,623,X,0,39.96,,01/01/2025 00:00:00,31/12/2025 00:00:00,0,0,0,0,0
50385,72034,2025,Normal,Super Mario,Mario Kart,Baby Mario vs. Baby Luigi,72034-1,29.99,321.0,2.0,Box,Retail,35.4,19.1,5.9,,8.0,,145,536,X,0,19.81,,01/01/2025 00:00:00,31/07/2026 00:00:00,0,0,0,0,0
50386,72035,2025,Normal,Super Mario,Mario Kart,Toad's Garage,72035-1,39.99,390.0,2.0,Box,Retail,26.2,22.2,7.6,,8.0,,112,472,X,0,31.14,,01/01/2025 00:00:00,31/07/2026 00:00:00,0,0,0,0,0
50387,72036,2025,Normal,Super Mario,Mario Kart,Baby Peach & Grand Prix Set,72036-1,79.99,823.0,4.0,Box,Retail,38.2,26.2,7.1,,8.0,,96,498,X,0,53.84,,01/01/2025 00:00:00,31/07/2026 00:00:00,0,0,0,0,0
9854,75000,2013,Normal,Star Wars,Episode II,Clone Troopers vs. Droidekas,75000-1,12.99,124.0,4.0,Box,Retail,15.7,14.1,4.5,0.14,6.0,12.0,17334,3658,X,73,50.76,24.85,01/01/2013 00:00:00,31/12/2014 00:00:00,0,0,0,0,0
9855,75001,2013,Normal,Star Wars,The Old Republic,Republic Troopers vs. Sith Troopers,75001-1,12.99,63.0,4.0,Box,Retail,15.7,14.1,4.5,0.1,6.0,12.0,16117,3696,X,57,49.01,22.69,01/01/2013 00:00:00,31/12/2014 00:00:00,0,0,0,0,0
9856,75002,2013,Normal,Star Wars,The Clone Wars,AT-RT,75002-1,19.99,222.0,4.0,Box,Retail,19.1,26.2,4.6,0.28,7.0,12.0,20217,4046,X,76,64.41,24.98,01/01/2013 00:00:00,31/12/2014 00:00:00,0,0,0,0,0
