_id,SetID,Number,YearFrom,Category,Theme,Subtheme,SetName,ImageFilename,USRetailPrice,Pieces,Minifigs,PackagingType,Availability,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,LaunchYear,LaunchMonth,ExitYear,ExitMonth,PriceChange,ResaleDemand,SizeCategory,Exclusivity,ThemePopularity,InvestmentScore,YearsSinceExit,AppreciationTrend,AnnualPriceIncrease,AnnualPercentageIncrease
67cdbf4341e4c15d567081ce,30830,60304,2021,Normal,City,Road Plates,Road Plates,60304-1,19.99,112.0,0.0,Box,Retail,26.2,19.1,6.1,0.424,5.0,0.0,7881,1564,35,18.31,13.01,2021,1,2026,12,-8.404202101050524,1.4073789392774787,Small,Regular,0.0,-3.3616808404202096,0,0.0,,
67cdbf4341e4c15d567081d6,31899,60312,2022,Normal,City,Police,Police Car,60312-1,9.99,94.0,1.0,Box,Retail,15.7,14.1,4.5,0.136,5.0,0.0,5275,698,0,8.61,5.48,2022,1,2025,12,-13.813813813813821,1.5711678832116787,Small,Regular,0.0,-5.525525525525529,0,0.0,,
67cdbf4341e4c15d567081da,31902,60316,2022,Normal,City,Police,Police Station,60316-1,69.99,668.0,5.0,Box,Retail,54.0,28.2,7.9,1.38,6.0,0.0,1923,665,13,43.5,33.64,2022,1,2026,12,-37.84826403771967,1.293103448275862,Medium,Regular,0.0,-15.13930561508787,0,0.0,,
67cdbf4341e4c15d567081ee,33669,60337,2022,Normal,City,Trains,Express Passenger Train,60337-1,189.99,764.0,6.0,Box,Retail,57.8,37.5,10.0,2.202,7.0,0.0,3603,1793,9,137.37,107.36,2022,1,2025,12,-27.696194536554557,1.2795268256333832,Medium,Regular,0.0,-11.078477814621824,0,0.0,,
67cdbf4341e4c15d5670820c,45429,60367,2023,Normal,City,Airport,Passenger Airplane,60367-1,119.99,913.0,9.0,Box,Retail,48.0,37.8,9.4,1.821,7.0,0.0,1146,1167,0,88.42,70.47,2023,1,2026,12,-26.310525877156426,1.2547183198524194,Medium,Regular,0.0,-10.524210350862571,0,0.0,,
67cdbf4341e4c15d5670820d,45430,60368,2023,Normal,City,Exploration,Arctic Explorer Ship,60368-1,159.99,815.0,7.0,Box,Retail,57.1,37.5,11.2,0.2634,7.0,0.0,1553,1649,4,131.82,122.81,2023,1,2026,12,-17.607350459403722,1.073365361126944,Medium,Regular,0.0,-7.042940183761489,0,0.0,,
67cdbf4341e4c15d5670820e,34280,60369,2023,Normal,City,Police,Mobile Police Dog Training,60369-1,29.99,197.0,2.0,Box,Retail,26.2,19.1,7.2,0.426,5.0,0.0,3116,821,5,13.46,9.63,2023,1,2025,12,-55.1183727909303,1.3977154724818277,Small,Regular,0.0,-22.04734911637212,0,0.0,,
67cdbf4341e4c15d56708212,34284,60373,2023,Normal,City,Fire,Fire Rescue Boat,60373-1,29.99,144.0,3.0,Box,Retail,26.2,19.1,6.1,0.349,5.0,0.0,1602,489,0,13.39,15.0,2023,1,2025,12,-55.35178392797599,0.8926666666666667,Small,Regular,0.0,-22.140713571190396,0,0.0,,
67cdbf4341e4c15d56708213,34285,60374,2023,Normal,City,Fire,Fire Command Truck,60374-1,64.99,502.0,3.0,Box,Retail,48.0,28.2,6.1,0.926,7.0,0.0,1039,716,5,50.95,35.0,2023,1,2025,12,-21.603323588244336,1.4557142857142857,Medium,Regular,0.0,-8.641329435297735,0,0.0,,
67cdbf4341e4c15d56708224,45436,60391,2023,Normal,City,Construction,Construction Trucks and Wrecking Ball Crane,60391-1,59.99,235.0,4.0,Box,Retail,47.8,28.0,5.8,0.992,4.0,0.0,374,280,0,54.22,0.0,2023,1,2025,12,-9.618269711618609,0.0,Small,Regular,0.0,-3.847307884647444,0,0.0,,
67cdbf4341e4c15d5670822d,48368,60400,2024,Normal,City,Racing,Go-Karts and Race Drivers,60400-1,9.99,99.0,2.0,Box,Retail,15.7,14.1,4.5,0.126,5.0,0.0,2297,621,4,6.72,5.0,2024,1,2026,12,-32.73273273273274,1.3439999999999999,Small,Regular,0.0,-13.093093093093097,0,0.0,,
67cdbf4341e4c15d5670822e,48369,60401,2024,Normal,City,Construction,Construction Steamroller,60401-1,9.99,78.0,1.0,Box,Retail,15.7,14.1,7.1,0.166,5.0,0.0,3041,851,5,9.12,6.4,2024,1,2025,12,-8.708708708708718,1.4249999999999998,Small,Regular,0.0,-3.4834834834834876,0,0.0,,
67cdbf4341e4c15d5670822f,48370,60402,2024,Normal,City,Racing,Monster Truck,60402-1,15.99,148.0,1.0,Box,Retail,20.5,19.1,7.3,0.314,5.0,0.0,1580,569,0,14.86,8.15,2024,1,2026,12,-7.066916823014389,1.8233128834355827,Small,Regular,0.0,-2.826766729205756,0,0.0,,
67cdbf4341e4c15d56708231,48372,60404,2024,Normal,City,Traffic,Burger Truck,60404-1,19.99,194.0,2.0,Box,Retail,26.2,19.1,6.1,0.364,5.0,0.0,5757,1400,19,17.08,9.58,2024,1,2025,12,-14.557278639319662,1.7828810020876824,Small,Regular,0.0,-5.822911455727866,0,0.0,,
67cdbf4341e4c15d56708233,48374,60406,2024,Normal,City,Racing,Race Car and Car Carrier Truck,60406-1,29.99,328.0,2.0,Box,Retail,26.2,22.2,6.2,0.509,6.0,0.0,1389,773,0,21.52,19.2,2024,1,2025,12,-28.242747582527507,1.1208333333333333,Medium,Regular,0.0,-11.297099033011003,0,0.0,,
67cdbf4341e4c15d56708234,48912,60407,2024,Normal,City,Traffic,Double-Decker Sightseeing Bus ,60407-1,29.99,384.0,5.0,Box,Retail,26.2,22.2,7.6,0.593,7.0,0.0,3006,1271,10,22.94,20.0,2024,1,2026,12,-23.507835945315097,1.147,Medium,Regular,0.0,-9.403134378126039,0,0.0,,
67cdbf4341e4c15d56708235,48909,60408,2024,Normal,City,Traffic,Car Transporter ,60408-1,99.99,998.0,4.0,Box,Retail,53.6,27.7,7.5,1.587,7.0,0.0,855,1293,0,76.86,55.0,2024,1,2026,7,-23.132313231323128,1.3974545454545455,Medium,Regular,0.0,-9.252925292529252,0,0.0,,
67cdbf4341e4c15d56708236,48906,60409,2024,Normal,City,Construction,Mobile Construction Crane,60409-1,109.99,1116.0,4.0,Box,Retail,47.7,37.4,9.0,1.924,9.0,0.0,1396,1734,5,87.81,0.0,2024,1,2026,7,-20.165469588144372,0.0,Large,Regular,0.0,-8.066187835257749,0,0.0,,
67cdbf4341e4c15d56708238,48376,60411,2024,Normal,City,Fire,Fire Rescue Helicopter,60411-1,9.99,85.0,1.0,Box,Retail,15.7,14.1,6.1,0.143,5.0,0.0,720,265,0,13.03,3.0,2024,1,2026,12,30.430430430430423,4.343333333333333,Small,Regular,0.0,12.17217217217217,0,0.0,,
67cdbf4341e4c15d56708239,48377,60412,2024,Normal,City,Fire,4x4 Fire Truck with Rescue Boat,60412-1,34.99,301.0,3.0,Box,Retail,35.4,19.1,5.9,0.541,5.0,0.0,714,538,0,21.11,0.0,2024,1,2025,12,-39.66847670763076,0.0,Medium,Regular,0.0,-15.867390683052305,0,0.0,,
67cdbf4341e4c15d5670823a,48378,60413,2024,Normal,City,Fire,Fire Rescue Plane,60413-1,54.99,478.0,3.0,Box,Retail,45.6,28.2,6.1,0.875,6.0,0.0,639,597,0,62.21,34.4,2024,1,2025,12,13.129659938170574,1.8084302325581396,Medium,Regular,0.0,5.25186397526823,0,0.0,,
67cdbf4341e4c15d5670823b,48379,60414,2024,Normal,City,Fire,Fire Station with Fire Truck,60414-1,79.99,843.0,5.0,Box,Retail,54.0,28.2,9.1,0.0,6.0,0.0,555,688,0,66.19,45.0,2024,1,2026,12,-17.25215651956494,1.470888888888889,Medium,Regular,0.0,-6.900862607825977,0,0.0,,
67cdbf4341e4c15d5670823c,48380,60415,2024,Normal,City,Police,Police Car and Muscle Car Chase,60415-1,19.99,213.0,2.0,Box,Retail,26.2,19.1,6.1,0.0,0.0,0.0,1117,501,9,14.0,8.0,2024,1,2026,12,-29.964982491245618,1.75,Small,Regular,0.0,-11.985992996498247,0,0.0,,
67cdbf4341e4c15d5670823e,48381,60418,2024,Normal,City,Police,Police Mobile Crime Lab Truck,60418-1,54.99,674.0,5.0,Box,Retail,45.5,28.0,6.0,1.049,7.0,0.0,676,620,0,35.54,30.0,2024,1,2025,12,-35.3700672849609,1.1846666666666665,Medium,Regular,0.0,-14.148026913984362,0,0.0,,
67cdbf4341e4c15d5670823f,48382,60419,2024,Normal,City,Police,Police Prison Island,60419-1,99.99,980.0,7.0,Box,Retail,48.0,37.8,9.4,2.064,7.0,0.0,694,830,0,78.88,70.0,2024,1,2026,12,-21.112111211121114,1.1268571428571428,Medium,Regular,0.0,-8.444844484448446,0,0.0,,
67cdbf4341e4c15d56708240,48907,60420,2024,Normal,City,Construction,Construction Excavator ,60420-1,54.99,633.0,3.0,Box,Retail,38.2,26.2,5.7,0.805,8.0,0.0,2356,1653,10,47.42,32.34,2024,1,2026,7,-13.766139298054192,1.466295609152752,Medium,Regular,0.0,-5.506455719221677,0,0.0,,
67cdbf4341e4c15d56708241,48910,60421,2024,Normal,City,General,Robot World,60421-1,99.99,986.0,8.0,Box,Retail,53.6,28.0,9.0,1.955,8.0,0.0,705,1317,5,120.0,60.0,2024,1,2025,12,20.012001200120018,2.0,Medium,Regular,0.0,8.004800480048008,0,0.0,,
67cdbf4341e4c15d56708242,48905,60422,2024,Normal,City,Harbour,Seaside Harbour with Cargo Ship,60422-1,109.99,1226.0,8.0,Box,Retail,47.7,37.4,9.0,2.075,8.0,0.0,882,1464,0,85.61,0.0,2024,1,2025,12,-22.16565142285662,0.0,Large,Regular,0.0,-8.866260569142648,0,0.0,,
67cdbf4341e4c15d56708243,48908,60423,2024,Normal,City,Trains,Downtown Streetcar and Station,60423-1,89.99,811.0,6.0,Box,Retail,53.4,27.8,7.6,1.599,7.0,0.0,1223,1559,4,63.32,0.0,2024,1,2026,12,-29.6366262918102,0.0,Medium,Regular,0.0,-11.85465051672408,0,0.0,,
67cdbf4341e4c15d56708246,48903,60426,2024,Normal,City,Jungle Exploration,Jungle Explorer Off-Road Truck,60426-1,34.99,314.0,3.0,Box,Retail,35.4,19.1,5.9,0.513,6.0,0.0,1904,1191,4,21.89,14.98,2024,1,2025,12,-37.43926836238926,1.4612817089452603,Medium,Regular,0.0,-14.975707344955703,0,0.0,,
67cdbf4341e4c15d56708248,48384,60429,2024,Normal,City,Space,Spaceship and Asteroid Discovery,60429-1,19.99,126.0,3.0,Box,Retail,26.2,19.1,4.6,0.386,4.0,0.0,1853,817,14,15.0,0.0,2024,1,2026,7,-24.962481240620306,0.0,Small,Regular,0.0,-9.984992496248124,0,0.0,,
67cdbf4341e4c15d56708249,48385,60430,2024,Normal,City,Space,Interstellar Spaceship,60430-1,19.99,240.0,1.0,Box,Retail,26.2,19.1,4.6,0.369,6.0,0.0,4036,1109,22,14.83,12.0,2024,1,2026,12,-25.81290645322661,1.2358333333333333,Small,Regular,0.0,-10.325162581290645,0,0.0,,
67cdbf4341e4c15d5670824a,48386,60431,2024,Normal,City,Space,Space Explorer Rover and Alien Life,60431-1,34.99,311.0,4.0,Box,Retail,28.2,26.2,7.6,0.638,6.0,0.0,2638,988,10,21.21,17.81,2024,1,2026,7,-39.382680765933124,1.1909039865244246,Medium,Regular,0.0,-15.75307230637325,0,0.0,,
67cdbf4341e4c15d5670824c,48387,60433,2024,Normal,City,Space,Modular Space Station,60433-1,109.99,1097.0,6.0,Box,Retail,48.0,37.8,7.1,1.614,7.0,0.0,1445,1292,10,75.27,70.0,2024,1,2026,7,-31.566506046004182,1.0752857142857142,Large,Regular,0.0,-12.626602418401674,0,0.0,,
67cdbf4341e4c15d5670824d,48388,60434,2024,Normal,City,Space,Space Base and Rocket Launchpad,60434-1,134.99,1422.0,8.0,Box,Retail,55.5,37.8,8.7,2.317,8.0,0.0,1150,1322,5,100.0,85.0,2024,1,2025,12,-25.920438551003784,1.1764705882352942,Large,Regular,0.0,-10.368175420401514,0,0.0,,
67cdbf4341e4c15d5670824e,48911,60435,2024,Normal,City,Traffic,Tow Truck,60435-1,19.99,101.0,2.0,Box,Retail,26.2,19.1,6.1,0.367,4.0,0.0,303,332,0,16.23,0.0,2024,1,2025,12,-18.809404702351166,0.0,Small,Regular,0.0,-7.523761880940467,0,0.0,,
67cdbf4341e4c15d56708250,48904,60437,2024,Normal,City,Jungle Exploration,Jungle Explorer Helicopter at Base Camp,60437-1,99.99,881.0,5.0,Box,Retail,47.7,37.4,6.6,1.626,8.0,0.0,772,1215,4,84.18,0.0,2024,1,2025,12,-15.8115811581158,0.0,Medium,Regular,0.0,-6.324632463246321,0,0.0,,
67cdbf4341e4c15d56708252,48882,60439,2024,Normal,City,Space,Space Science Lab,60439-1,34.99,560.0,3.0,Box,Retail - limited,28.2,26.2,7.6,0.82,6.0,0.0,1703,1146,7,36.15,25.0,2024,1,2026,7,3.3152329236924736,1.446,Medium,Regular,0.0,1.3260931694769895,0,0.0,,
67cdbf4341e4c15d56708253,50204,60440,2024,Normal,City,Traffic,LEGO Delivery Truck,60440-1,99.99,1061.0,4.0,Box,Retail,54.0,28.2,9.1,1.69,8.0,0.0,3578,2374,10,86.02,45.0,2024,1,2026,7,-13.97139713971397,1.9115555555555555,Large,Regular,0.0,-5.588558855885588,0,0.0,,
67cdbf4341e4c15d56708255,50800,60442,2025,Normal,City,Formula 1,F1 Driver with McLaren Race Car,60442-1,12.99,86.0,1.0,Box,Retail,15.7,14.1,4.5,0.0,0.0,0.0,373,494,0,0.0,0.0,2025,1,2026,12,-100.0,0.0,Small,Regular,0.0,-40.0,0,0.0,,
67cdbf4341e4c15d56708256,50801,60443,2025,Normal,City,Formula 1,F1 Pit Stop & Pit Crew with Ferrari Car,60443-1,29.99,332.0,5.0,Box,Retail,35.4,19.1,5.9,0.0,0.0,0.0,374,723,0,31.26,0.0,2025,1,2026,12,4.234744914971668,0.0,Medium,Regular,0.0,1.6938979659886675,0,0.0,,
67cdbf4341e4c15d56708257,50802,60444,2025,Normal,City,Formula 1,F1 Garage & Mercedes-AMG & Alpine Cars,60444-1,79.99,678.0,6.0,Box,Retail,45.6,28.2,7.2,0.0,7.0,0.0,180,643,0,0.0,0.0,2025,1,2025,12,-100.0,0.0,Medium,Regular,0.0,-40.0,0,0.0,,
67cdbf4341e4c15d56708258,50803,60445,2025,Normal,City,Formula 1,F1 Truck with RB20 & AMR24 F1 Cars,60445-1,99.99,1086.0,5.0,Box,Retail,54.0,28.2,7.9,0.0,8.0,0.0,292,834,0,0.0,0.0,2025,1,2026,12,-100.0,0.0,Large,Regular,0.0,-40.0,0,0.0,,
67cdbf4341e4c15d56708259,50910,60446,2025,Normal,City,Space,Galactic Spaceship,60446-1,79.99,717.0,5.0,Box,Retail,45.6,28.2,6.1,1.043,7.0,0.0,347,1194,10,68.71,0.0,2025,1,2025,12,-14.101762720340044,0.0,Medium,Regular,0.0,-5.640705088136018,0,0.0,,
67cdbf4341e4c15d5670825a,50795,60447,2025,Normal,City,Great Vehicles,Off-Road Mountain Truck,60447-1,19.99,221.0,0.0,Box,Retail,20.5,19.1,6.1,0.341,6.0,0.0,595,1171,0,16.82,15.69,2025,1,2026,12,-15.857928964482232,1.0720203951561504,Small,Regular,0.0,-6.343171585792893,0,0.0,,
67cdbf4341e4c15d5670825b,50796,60448,2025,Normal,City,Traffic,Sports Car,60448-1,9.99,109.0,1.0,Box,Retail,14.1,12.2,6.1,0.181,5.0,0.0,497,657,5,13.14,0.0,2025,1,2025,12,31.531531531531538,0.0,Small,Regular,0.0,12.612612612612615,0,0.0,,
67cdbf4341e4c15d5670825c,50640,60449,2025,Normal,City,Police,Off-Road Police Car Chase,60449-1,39.99,467.0,0.0,Box,Retail,28.2,26.2,7.6,0.0,6.0,0.0,3,225,0,0.0,0.0,2025,1,2025,12,-100.0,0.0,Medium,Regular,0.0,-40.0,0,0.0,,
67cdbf4341e4c15d5670825d,50641,60450,2025,Normal,City,Construction,Wheel Loader,60450-1,14.99,81.0,2.0,Box,Retail,19.1,14.1,6.1,0.0,4.0,0.0,194,534,0,15.7,3.0,2025,1,2026,12,4.736490993995991,5.233333333333333,Small,Regular,0.0,1.8945963975983966,0,0.0,,
67cdbf4341e4c15d5670825e,50797,60451,2025,Normal,City,Great Vehicles,Emergency Ambulance,60451-1,19.99,184.0,0.0,Box,Retail,26.2,19.1,6.1,0.41,5.0,0.0,305,666,0,16.13,0.0,2025,1,2026,12,-19.309654827413706,0.0,Small,Regular,0.0,-7.723861930965483,0,0.0,,
67cdbf4341e4c15d5670825f,50854,60452,2025,Normal,City,Great Vehicles,Donut Truck,60452-1,19.99,196.0,2.0,Box,Retail,26.2,19.1,6.1,0.455,5.0,0.0,1056,1389,0,16.21,0.0,2025,1,2025,12,-18.909454727363673,0.0,Small,Regular,0.0,-7.56378189094547,0,0.0,,
67cdbf4341e4c15d56708260,50798,60453,2025,Normal,City,Great Vehicles,Lifeguard Truck,60453-1,24.99,214.0,0.0,Box,Retail,26.2,19.1,6.1,0.399,6.0,0.0,361,960,5,17.04,0.0,2025,1,2026,12,-31.812725090036015,0.0,Small,Regular,0.0,-12.725090036014407,0,0.0,,
67cdbf4341e4c15d56708261,50855,60454,2025,Normal,City,Great Vehicles,Holiday Camper Van,60454-1,29.99,385.0,0.0,Box,Retail,26.2,22.2,7.6,0.602,6.0,0.0,671,1256,5,21.53,0.0,2025,1,2027,12,-28.20940313437812,0.0,Medium,Regular,0.0,-11.28376125375125,0,0.0,,
67cdbf4341e4c15d56708262,50856,60458,2025,Normal,City,Soapbox Racing,Pizza vs. Fire Truck Race Car Pack,60458-1,9.99,70.0,2.0,Box,Retail,14.1,12.2,4.6,0.12,5.0,0.0,644,672,0,9.14,0.0,2025,1,2025,12,-8.508508508508504,0.0,Small,Regular,0.0,-3.4034034034034018,0,0.0,,
67cdbf4341e4c15d56708263,50857,60459,2025,Normal,City,Soapbox Racing,Airplane vs. Hospital Bed Race Car Pack,60459-1,9.99,70.0,2.0,Box,Retail,14.1,12.2,4.6,0.121,5.0,0.0,830,788,5,9.14,0.0,2025,1,2025,12,-8.508508508508504,0.0,Small,Regular,0.0,-3.4034034034034018,0,0.0,,
67cdbf4341e4c15d56708264,50858,60460,2025,Normal,City,Soapbox Racing,No Limits: Race Car Ramp Track,60460-1,49.99,436.0,4.0,Box,Retail,38.2,26.2,7.1,0.928,6.0,0.0,316,778,0,0.0,0.0,2025,1,2025,12,-100.0,0.0,Medium,Regular,0.0,-40.0,0,0.0,,
67cdbf4341e4c15d56708265,50859,60461,2025,Normal,City,Great Vehicles,Tractor with Trailer,60461-1,19.99,116.0,2.0,Box,Retail,20.5,19.1,4.6,0.259,4.0,0.0,578,1166,0,10.89,0.0,2025,1,2025,12,-45.52276138069034,0.0,Small,Regular,0.0,-18.209104552276138,0,0.0,,
67cdbf4341e4c15d56708266,50860,60462,2025,Normal,City,General,"Helicopter, Fire Truck & Submarine Remix",60462-1,59.99,874.0,0.0,Box,Retail,38.2,26.2,9.4,0.0,7.0,0.0,70,305,0,38.75,0.0,2025,1,2026,12,-35.405900983497254,0.0,Medium,Regular,0.0,-14.162360393398902,0,0.0,,
67cdbf4341e4c15d56708267,50642,60463,2025,Normal,City,Fire,Fire Truck,60463-1,19.99,82.0,0.0,Box,Retail,26.2,19.1,4.6,0.0,4.0,0.0,46,135,0,0.0,0.0,2025,1,2026,12,-100.0,0.0,Small,Regular,0.0,-40.0,0,0.0,,
67cdbf4341e4c15d56708268,50804,60464,2025,Normal,City,Formula 1,F1 Williams Racing & Haas F1 Race Cars,60464-1,19.99,92.0,2.0,Box,Retail,19.1,14.1,4.6,0.0,4.0,0.0,221,461,0,13.76,0.0,2025,1,2025,12,-31.165582791395696,0.0,Small,Regular,0.0,-12.466233116558278,0,0.0,,
67cdbf4341e4c15d56708269,50799,60472,2025,Normal,City,Town,Scrapyard,60472-1,79.99,871.0,4.0,Box,Retail,54.0,28.2,7.9,0.0,7.0,0.0,147,860,0,57.42,0.0,2025,1,2025,12,-28.216027003375416,0.0,Medium,Regular,0.0,-11.286410801350167,0,0.0,,
67cdbf4341e4c15d5670826a,50805,60474,2025,Normal,City,Formula 1,F1 Grid with VCARB & Sauber Race Cars,60474-1,29.99,313.0,0.0,Box,Retail,0.0,0.0,0.0,0.0,0.0,0.0,17,601,0,0.0,0.0,2025,1,2026,12,-100.0,0.0,Medium,Regular,0.0,-40.0,0,0.0,,
67cdbf4341e4c15d56708360,46993,66745,2023,Collection,Classic,Product Collection,Classic 2 in 1 Bundle Pack,66745-1,0.0,334.0,0.0,Unknown,Unknown,0.0,0.0,0.0,0.0,5.0,0.0,48,46,0,0.0,0.0,2023,1,2025,12,0.0,0.0,Medium,Regular,-59.32411309822827,-11.864822619645654,0,0.0,,
67cdbf4341e4c15d56708374,50896,66795,2025,Random,Collectable Minifigures,Series 27,LEGO Minifigures - Series 27 {Box of 6 random packs},66795-1,29.94,0.0,0.0,Box,LEGO exclusive,15.7,8.8,9.7,0.0,5.0,0.0,74,66,0,0.0,0.0,2025,1,2025,4,-100.0,0.0,Small,Regular,154.36755864670516,-9.126488270658967,0,0.0,,
67cdbf4341e4c15d56708674,27836,71043,2018,Normal,Harry Potter,Miscellaneous,Hogwarts Castle,71043-1,469.99,6020.0,28.0,Box,LEGO exclusive,58.5,49.0,19.0,0.0,16.0,0.0,15275,6376,10,341.96,241.0,2018,1,2026,12,-27.24100512776868,1.418921161825726,Large,Exclusive,0.0,-0.8964020511074722,0,0.0,,
67cdbf4341e4c15d567086a3,50772,71048,2025,Random,Collectable Minifigures,Series 27,LEGO Minifigures - Series 27 {Random pack},71048-0,4.99,0.0,0.0,Box,Retail,0.0,0.0,0.0,0.0,5.0,0.0,245,125,0,0.0,0.0,2025,1,2025,12,-100.0,0.0,Small,Regular,154.36755864670516,-9.126488270658967,0,0.0,,
67cdbf4341e4c15d567086a4,50779,71048,2025,Normal,Collectable Minifigures,Series 27,Hamster Costume Fan,71048-1,4.99,6.0,1.0,Box,Retail,0.0,0.0,0.0,0.0,5.0,0.0,2127,372,0,3.52,0.0,2025,1,2025,12,-29.458917835671343,0.0,Small,Regular,154.36755864670516,19.089944595072495,0,0.0,,
67cdbf4341e4c15d567086a5,50780,71048,2025,Normal,Collectable Minifigures,Series 27,Wolfpack Beastmaster,71048-2,4.99,9.0,1.0,Box,Retail,0.0,0.0,0.0,0.0,5.0,0.0,2764,1202,5,43.44,0.0,2025,1,2025,12,770.5410821643286,0.0,Small,Regular,154.36755864670516,339.0899445950725,0,0.0,,
67cdbf4341e4c15d567086a6,50781,71048,2025,Normal,Collectable Minifigures,Series 27,Jetpack Racer,71048-3,4.99,10.0,1.0,Box,Retail,0.0,0.0,0.0,0.0,5.0,0.0,2385,499,0,106.2,0.0,2025,1,2025,12,2028.2565130260523,0.0,Small,Regular,154.36755864670516,842.1761169397621,0,0.0,,
67cdbf4341e4c15d567086a7,50782,71048,2025,Normal,Collectable Minifigures,Series 27,Astronomer Kid,71048-4,4.99,15.0,1.0,Box,Retail,0.0,0.0,0.0,0.0,5.0,0.0,2119,412,4,52.64,0.0,2025,1,2025,12,954.9098196392786,0.0,Small,Regular,154.36755864670516,412.8374395850525,0,0.0,,
67cdbf4341e4c15d567086a8,50783,71048,2025,Normal,Collectable Minifigures,Series 27,Plush Toy Collector,71048-5,4.99,7.0,1.0,Box,Retail,0.0,0.0,0.0,0.0,5.0,0.0,2224,421,0,0.0,0.0,2025,1,2025,12,-100.0,0.0,Small,Regular,154.36755864670516,-9.126488270658967,0,0.0,,
67cdbf4341e4c15d567086a9,50784,71048,2025,Normal,Collectable Minifigures,Series 27,Pterodactyl Costume Fan,71048-6,4.99,5.0,1.0,Box,Retail,0.0,0.0,0.0,0.0,5.0,0.0,2296,435,0,0.0,0.0,2025,1,2025,12,-100.0,0.0,Small,Regular,154.36755864670516,-9.126488270658967,0,0.0,,
67cdbf4341e4c15d567086aa,50785,71048,2025,Normal,Collectable Minifigures,Series 27,Longboarder,71048-7,4.99,9.0,1.0,Box,Retail,0.0,0.0,0.0,0.0,5.0,0.0,2025,360,0,0.0,0.0,2025,1,2025,12,-100.0,0.0,Small,Regular,154.36755864670516,-9.126488270658967,0,0.0,,
67cdbf4341e4c15d567086ab,50786,71048,2025,Normal,Collectable Minifigures,Series 27,Bogeyman,71048-8,4.99,9.0,1.0,Box,Retail,0.0,0.0,0.0,0.0,5.0,0.0,2488,480,0,0.0,0.0,2025,1,2025,12,-100.0,0.0,Small,Regular,154.36755864670516,-9.126488270658967,0,0.0,,
67cdbf4341e4c15d567086ac,50787,71048,2025,Normal,Collectable Minifigures,Series 27,Cupid,71048-9,4.99,9.0,1.0,Box,Retail,0.0,0.0,0.0,0.0,5.0,0.0,2182,402,0,0.0,0.0,2025,1,2025,12,-100.0,0.0,Small,Regular,154.36755864670516,-9.126488270658967,0,0.0,,
67cdbf4341e4c15d567086ad,50788,71048,2025,Normal,Collectable Minifigures,Series 27,Pirate Quartermaster,71048-10,4.99,8.0,1.0,Box,Retail,0.0,0.0,0.0,0.0,5.0,0.0,2907,649,0,0.0,0.0,2025,1,2025,12,-100.0,0.0,Small,Regular,154.36755864670516,-9.126488270658967,0,0.0,,
67cdbf4341e4c15d567086ae,50789,71048,2025,Normal,Collectable Minifigures,Series 27,Cat Lover,71048-11,4.99,7.0,1.0,Box,Retail,0.0,0.0,0.0,0.0,5.0,0.0,2369,493,0,0.0,0.0,2025,1,2025,12,-100.0,0.0,Small,Regular,154.36755864670516,-9.126488270658967,0,0.0,,
67cdbf4341e4c15d567086af,50790,71048,2025,Normal,Collectable Minifigures,Series 27,Steampunk Inventor,71048-12,4.99,10.0,1.0,Box,Retail,0.0,0.0,0.0,0.0,5.0,0.0,2752,586,0,0.0,0.0,2025,1,2025,12,-100.0,0.0,Small,Regular,154.36755864670516,-9.126488270658967,0,0.0,,
67cdbf4341e4c15d567086b0,50791,71048,2025,Collection,Collectable Minifigures,Series 27,LEGO Minifigures - Series 27 - Complete,71048-13,0.0,104.0,12.0,Unknown,Unknown,0.0,0.0,0.0,0.0,5.0,0.0,1079,385,0,0.0,0.0,2025,1,2025,12,0.0,0.0,Small,Regular,154.36755864670516,30.873511729341033,0,0.0,,
67cdbf4341e4c15d567086b1,50792,71048,2025,Collection,Collectable Minifigures,Series 27,LEGO Minifigures - Series 27 - Sealed Box,71048-14,0.0,0.0,0.0,Box,Unknown,0.0,0.0,0.0,0.0,5.0,0.0,158,68,0,0.0,0.0,2025,1,2025,12,0.0,0.0,Small,Regular,154.36755864670516,30.873511729341033,0,0.0,,
67cdbf4341e4c15d567086b2,50773,71049,2025,Random,Collectable Minifigures,Formula 1 Series,LEGO Collectables - F1 Race Cars {Random pack},71049-0,4.99,29.0,0.0,Box,Retail,0.0,0.0,0.0,0.0,0.0,0.0,6,360,0,0.0,0.0,2025,1,2025,12,-100.0,0.0,Small,Regular,154.36755864670516,-9.126488270658967,0,0.0,,
67cdbf4341e4c15d567086f9,34250,71780,2023,Normal,Ninjago,Core,Kai's Ninja Race Car EVO,71780-1,9.99,94.0,1.0,Box,Retail,19.1,14.1,4.6,0.0,0.0,0.0,1527,265,0,10.34,6.8,2023,1,2026,12,3.5035035035035,1.5205882352941176,Small,Regular,0.0,1.4014014014014,0,0.0,,
67cdbf4341e4c15d5670870c,47082,71799,2023,Normal,Ninjago,Dragons Rising Season 1,NINJAGO City Markets,71799-1,369.99,6163.0,21.0,Box,LEGO exclusive,52.3,48.0,21.8,0.0,14.0,0.0,3388,3205,5,315.14,346.23,2023,1,2026,12,-14.824724992567372,0.9102041995205499,Large,Regular,0.0,-5.929889997026949,0,0.0,,
