Number,SetName,Theme,Year,Pieces,Minifigs,RetailPriceUSD,CurrentValueNew,ForecastValueNew2Y,ForecastValueNew5Y,RollingGrowthLastYear,RollingGrowth12M,PriceType,PriceDate,PriceValue,Currency,URL,CurrentValueUsed
662306-1,Pillager with Training Dummy,Minecraft,2023,27,1,N/A,4.64,4.93,5.36,1.45,0.32,New,2025-01-15,4.43,USD,https://www.brickeconomy.com/api/v1/set/662306,
662306-1,Pillager with Training Dummy,Minecraft,2023,27,1,N/A,4.64,4.93,5.36,1.45,0.32,New,2024-12-14,4.47,USD,https://www.brickeconomy.com/api/v1/set/662306,
662306-1,Pillager with Training Dummy,Minecraft,2023,27,1,N/A,4.64,4.93,5.36,1.45,0.32,New,2024-11-15,4.52,USD,https://www.brickeconomy.com/api/v1/set/662306,
662306-1,Pillager with Training Dummy,Minecraft,2023,27,1,N/A,4.64,4.93,5.36,1.45,0.32,New,2024-11-01,4.64,USD,https://www.brickeconomy.com/api/v1/set/662306,
662306-1,Pillager with Training Dummy,Minecraft,2023,27,1,N/A,4.64,4.93,5.36,1.45,0.32,New,2024-10-14,4.84,USD,https://www.brickeconomy.com/api/v1/set/662306,
662306-1,Pillager with Training Dummy,Minecraft,2023,27,1,N/A,4.64,4.93,5.36,1.45,0.32,New,2024-08-30,4.65,USD,https://www.brickeconomy.com/api/v1/set/662306,
662306-1,Pillager with Training Dummy,Minecraft,2023,27,1,N/A,4.64,4.93,5.36,1.45,0.32,New,2024-08-14,4.5,USD,https://www.brickeconomy.com/api/v1/set/662306,
662306-1,Pillager with Training Dummy,Minecraft,2023,27,1,N/A,4.64,4.93,5.36,1.45,0.32,New,2024-08-01,4.53,USD,https://www.brickeconomy.com/api/v1/set/662306,
662306-1,Pillager with Training Dummy,Minecraft,2023,27,1,N/A,4.64,4.93,5.36,1.45,0.32,New,2024-07-14,4.65,USD,https://www.brickeconomy.com/api/v1/set/662306,
662306-1,Pillager with Training Dummy,Minecraft,2023,27,1,N/A,4.64,4.93,5.36,1.45,0.32,New,2024-07-02,4.54,USD,https://www.brickeconomy.com/api/v1/set/662306,
662307-1,Spider and Skeleton,Minecraft,2023,31,1,N/A,3.57,3.94,4.48,3.44,-0.35,New,2025-02-15,3.57,USD,https://www.brickeconomy.com/api/v1/set/662307,
662307-1,Spider and Skeleton,Minecraft,2023,31,1,N/A,3.57,3.94,4.48,3.44,-0.35,New,2025-02-03,3.58,USD,https://www.brickeconomy.com/api/v1/set/662307,
662307-1,Spider and Skeleton,Minecraft,2023,31,1,N/A,3.57,3.94,4.48,3.44,-0.35,New,2025-01-15,3.57,USD,https://www.brickeconomy.com/api/v1/set/662307,
662307-1,Spider and Skeleton,Minecraft,2023,31,1,N/A,3.57,3.94,4.48,3.44,-0.35,New,2024-12-14,3.32,USD,https://www.brickeconomy.com/api/v1/set/662307,
662307-1,Spider and Skeleton,Minecraft,2023,31,1,N/A,3.57,3.94,4.48,3.44,-0.35,New,2024-12-01,3.21,USD,https://www.brickeconomy.com/api/v1/set/662307,
662307-1,Spider and Skeleton,Minecraft,2023,31,1,N/A,3.57,3.94,4.48,3.44,-0.35,New,2024-11-15,3.27,USD,https://www.brickeconomy.com/api/v1/set/662307,
662307-1,Spider and Skeleton,Minecraft,2023,31,1,N/A,3.57,3.94,4.48,3.44,-0.35,New,2024-11-01,3.23,USD,https://www.brickeconomy.com/api/v1/set/662307,
662307-1,Spider and Skeleton,Minecraft,2023,31,1,N/A,3.57,3.94,4.48,3.44,-0.35,New,2024-10-14,3.25,USD,https://www.brickeconomy.com/api/v1/set/662307,
662307-1,Spider and Skeleton,Minecraft,2023,31,1,N/A,3.57,3.94,4.48,3.44,-0.35,New,2024-09-26,3.22,USD,https://www.brickeconomy.com/api/v1/set/662307,
662307-1,Spider and Skeleton,Minecraft,2023,31,1,N/A,3.57,3.94,4.48,3.44,-0.35,New,2024-09-14,3.14,USD,https://www.brickeconomy.com/api/v1/set/662307,
662307-1,Spider and Skeleton,Minecraft,2023,31,1,N/A,3.57,3.94,4.48,3.44,-0.35,New,2024-08-14,3.17,USD,https://www.brickeconomy.com/api/v1/set/662307,
662307-1,Spider and Skeleton,Minecraft,2023,31,1,N/A,3.57,3.94,4.48,3.44,-0.35,New,2024-08-01,3.57,USD,https://www.brickeconomy.com/api/v1/set/662307,
662308-1,"Alex, Baby Llama and Bee",Minecraft,2023,35,1,N/A,4.64,4.75,4.91,-0.38,4.35,New,2025-02-15,4.64,USD,https://www.brickeconomy.com/api/v1/set/662308,
662308-1,"Alex, Baby Llama and Bee",Minecraft,2023,35,1,N/A,4.64,4.75,4.91,-0.38,4.35,New,2025-02-03,4.62,USD,https://www.brickeconomy.com/api/v1/set/662308,
662308-1,"Alex, Baby Llama and Bee",Minecraft,2023,35,1,N/A,4.64,4.75,4.91,-0.38,4.35,New,2025-01-15,4.51,USD,https://www.brickeconomy.com/api/v1/set/662308,
662308-1,"Alex, Baby Llama and Bee",Minecraft,2023,35,1,N/A,4.64,4.75,4.91,-0.38,4.35,New,2025-01-01,4.39,USD,https://www.brickeconomy.com/api/v1/set/662308,
662308-1,"Alex, Baby Llama and Bee",Minecraft,2023,35,1,N/A,4.64,4.75,4.91,-0.38,4.35,New,2024-12-14,4.51,USD,https://www.brickeconomy.com/api/v1/set/662308,
662308-1,"Alex, Baby Llama and Bee",Minecraft,2023,35,1,N/A,4.64,4.75,4.91,-0.38,4.35,New,2024-12-01,4.57,USD,https://www.brickeconomy.com/api/v1/set/662308,
662308-1,"Alex, Baby Llama and Bee",Minecraft,2023,35,1,N/A,4.64,4.75,4.91,-0.38,4.35,New,2024-11-15,4.51,USD,https://www.brickeconomy.com/api/v1/set/662308,
662308-1,"Alex, Baby Llama and Bee",Minecraft,2023,35,1,N/A,4.64,4.75,4.91,-0.38,4.35,New,2024-11-01,4.57,USD,https://www.brickeconomy.com/api/v1/set/662308,
662308-1,"Alex, Baby Llama and Bee",Minecraft,2023,35,1,N/A,4.64,4.75,4.91,-0.38,4.35,New,2024-10-14,4.48,USD,https://www.brickeconomy.com/api/v1/set/662308,
662308-1,"Alex, Baby Llama and Bee",Minecraft,2023,35,1,N/A,4.64,4.75,4.91,-0.38,4.35,New,2024-09-26,4.52,USD,https://www.brickeconomy.com/api/v1/set/662308,
662308-1,"Alex, Baby Llama and Bee",Minecraft,2023,35,1,N/A,4.64,4.75,4.91,-0.38,4.35,New,2024-09-14,4.64,USD,https://www.brickeconomy.com/api/v1/set/662308,
662308-1,"Alex, Baby Llama and Bee",Minecraft,2023,35,1,N/A,4.64,4.75,4.91,-0.38,4.35,New,2024-08-14,4.85,USD,https://www.brickeconomy.com/api/v1/set/662308,
662309-1,Knight with Chest and Anvil,Minecraft,2023,17,1,N/A,4.79,5.38,6.25,-3.17,-2.48,New,2025-02-15,4.79,USD,https://www.brickeconomy.com/api/v1/set/662309,
662309-1,Knight with Chest and Anvil,Minecraft,2023,17,1,N/A,4.79,5.38,6.25,-3.17,-2.48,New,2025-02-03,4.9,USD,https://www.brickeconomy.com/api/v1/set/662309,
662309-1,Knight with Chest and Anvil,Minecraft,2023,17,1,N/A,4.79,5.38,6.25,-3.17,-2.48,New,2025-01-01,4.7,USD,https://www.brickeconomy.com/api/v1/set/662309,
662309-1,Knight with Chest and Anvil,Minecraft,2023,17,1,N/A,4.79,5.38,6.25,-3.17,-2.48,New,2024-12-14,4.67,USD,https://www.brickeconomy.com/api/v1/set/662309,
662309-1,Knight with Chest and Anvil,Minecraft,2023,17,1,N/A,4.79,5.38,6.25,-3.17,-2.48,New,2024-12-01,4.75,USD,https://www.brickeconomy.com/api/v1/set/662309,
662309-1,Knight with Chest and Anvil,Minecraft,2023,17,1,N/A,4.79,5.38,6.25,-3.17,-2.48,New,2024-11-15,4.78,USD,https://www.brickeconomy.com/api/v1/set/662309,
662309-1,Knight with Chest and Anvil,Minecraft,2023,17,1,N/A,4.79,5.38,6.25,-3.17,-2.48,New,2024-11-01,4.55,USD,https://www.brickeconomy.com/api/v1/set/662309,
662309-1,Knight with Chest and Anvil,Minecraft,2023,17,1,N/A,4.79,5.38,6.25,-3.17,-2.48,New,2024-10-14,4.56,USD,https://www.brickeconomy.com/api/v1/set/662309,
662309-1,Knight with Chest and Anvil,Minecraft,2023,17,1,N/A,4.79,5.38,6.25,-3.17,-2.48,New,2024-09-26,4.53,USD,https://www.brickeconomy.com/api/v1/set/662309,
662309-1,Knight with Chest and Anvil,Minecraft,2023,17,1,N/A,4.79,5.38,6.25,-3.17,-2.48,New,2024-09-14,4.52,USD,https://www.brickeconomy.com/api/v1/set/662309,
662309-1,Knight with Chest and Anvil,Minecraft,2023,17,1,N/A,4.79,5.38,6.25,-3.17,-2.48,New,2024-08-30,4.47,USD,https://www.brickeconomy.com/api/v1/set/662309,
662309-1,Knight with Chest and Anvil,Minecraft,2023,17,1,N/A,4.79,5.38,6.25,-3.17,-2.48,New,2024-08-01,4.52,USD,https://www.brickeconomy.com/api/v1/set/662309,
662317-1,Steve with Diamond Armor,Minecraft,2023,20,1,N/A,4.47,5.29,6.5,-1.37,0.52,New,2025-02-15,4.47,USD,https://www.brickeconomy.com/api/v1/set/662317,
662317-1,Steve with Diamond Armor,Minecraft,2023,20,1,N/A,4.47,5.29,6.5,-1.37,0.52,New,2025-02-03,4.48,USD,https://www.brickeconomy.com/api/v1/set/662317,
662317-1,Steve with Diamond Armor,Minecraft,2023,20,1,N/A,4.47,5.29,6.5,-1.37,0.52,New,2025-01-15,4.22,USD,https://www.brickeconomy.com/api/v1/set/662317,
662317-1,Steve with Diamond Armor,Minecraft,2023,20,1,N/A,4.47,5.29,6.5,-1.37,0.52,New,2025-01-01,4.28,USD,https://www.brickeconomy.com/api/v1/set/662317,
662317-1,Steve with Diamond Armor,Minecraft,2023,20,1,N/A,4.47,5.29,6.5,-1.37,0.52,New,2024-12-14,4.24,USD,https://www.brickeconomy.com/api/v1/set/662317,
662317-1,Steve with Diamond Armor,Minecraft,2023,20,1,N/A,4.47,5.29,6.5,-1.37,0.52,New,2024-12-01,4.23,USD,https://www.brickeconomy.com/api/v1/set/662317,
662317-1,Steve with Diamond Armor,Minecraft,2023,20,1,N/A,4.47,5.29,6.5,-1.37,0.52,New,2024-10-14,4.18,USD,https://www.brickeconomy.com/api/v1/set/662317,
662317-1,Steve with Diamond Armor,Minecraft,2023,20,1,N/A,4.47,5.29,6.5,-1.37,0.52,New,2024-09-26,4.24,USD,https://www.brickeconomy.com/api/v1/set/662317,
662317-1,Steve with Diamond Armor,Minecraft,2023,20,1,N/A,4.47,5.29,6.5,-1.37,0.52,New,2024-09-14,4.15,USD,https://www.brickeconomy.com/api/v1/set/662317,
662317-1,Steve with Diamond Armor,Minecraft,2023,20,1,N/A,4.47,5.29,6.5,-1.37,0.52,New,2024-08-30,4.1,USD,https://www.brickeconomy.com/api/v1/set/662317,
662317-1,Steve with Diamond Armor,Minecraft,2023,20,1,N/A,4.47,5.29,6.5,-1.37,0.52,New,2024-08-14,4.03,USD,https://www.brickeconomy.com/api/v1/set/662317,
662317-1,Steve with Diamond Armor,Minecraft,2023,20,1,N/A,4.47,5.29,6.5,-1.37,0.52,New,2024-08-01,3.95,USD,https://www.brickeconomy.com/api/v1/set/662317,
682303-1,Miles Morales,Marvel Super Heroes,2023,10,1,N/A,5.2,5.49,5.91,-0.48,-1.96,New,2025-02-15,5.2,USD,https://www.brickeconomy.com/api/v1/set/682303,
682303-1,Miles Morales,Marvel Super Heroes,2023,10,1,N/A,5.2,5.49,5.91,-0.48,-1.96,New,2025-02-03,5.08,USD,https://www.brickeconomy.com/api/v1/set/682303,
682303-1,Miles Morales,Marvel Super Heroes,2023,10,1,N/A,5.2,5.49,5.91,-0.48,-1.96,New,2025-01-01,4.65,USD,https://www.brickeconomy.com/api/v1/set/682303,
682303-1,Miles Morales,Marvel Super Heroes,2023,10,1,N/A,5.2,5.49,5.91,-0.48,-1.96,New,2024-12-14,4.74,USD,https://www.brickeconomy.com/api/v1/set/682303,
682303-1,Miles Morales,Marvel Super Heroes,2023,10,1,N/A,5.2,5.49,5.91,-0.48,-1.96,New,2024-11-15,4.86,USD,https://www.brickeconomy.com/api/v1/set/682303,
682303-1,Miles Morales,Marvel Super Heroes,2023,10,1,N/A,5.2,5.49,5.91,-0.48,-1.96,New,2024-10-14,4.9,USD,https://www.brickeconomy.com/api/v1/set/682303,
682303-1,Miles Morales,Marvel Super Heroes,2023,10,1,N/A,5.2,5.49,5.91,-0.48,-1.96,New,2024-09-26,4.89,USD,https://www.brickeconomy.com/api/v1/set/682303,
682303-1,Miles Morales,Marvel Super Heroes,2023,10,1,N/A,5.2,5.49,5.91,-0.48,-1.96,New,2024-09-14,4.65,USD,https://www.brickeconomy.com/api/v1/set/682303,
682303-1,Miles Morales,Marvel Super Heroes,2023,10,1,N/A,5.2,5.49,5.91,-0.48,-1.96,New,2024-08-30,5.29,USD,https://www.brickeconomy.com/api/v1/set/682303,
682303-1,Miles Morales,Marvel Super Heroes,2023,10,1,N/A,5.2,5.49,5.91,-0.48,-1.96,New,2024-08-14,5.44,USD,https://www.brickeconomy.com/api/v1/set/682303,
682303-1,Miles Morales,Marvel Super Heroes,2023,10,1,N/A,5.2,5.49,5.91,-0.48,-1.96,New,2024-08-01,5.36,USD,https://www.brickeconomy.com/api/v1/set/682303,
682303-1,Miles Morales,Marvel Super Heroes,2023,10,1,N/A,5.2,5.49,5.91,-0.48,-1.96,New,2024-07-14,5.17,USD,https://www.brickeconomy.com/api/v1/set/682303,
682303-1,Miles Morales,Marvel Super Heroes,2023,10,1,N/A,,5.49,5.91,-0.48,-1.96,Used,2024-10-15,3.89,USD,https://www.brickeconomy.com/api/v1/set/682303,3.89
682303-1,Miles Morales,Marvel Super Heroes,2023,10,1,N/A,,5.49,5.91,-0.48,-1.96,Used,2024-09-28,3.85,USD,https://www.brickeconomy.com/api/v1/set/682303,3.89
682303-1,Miles Morales,Marvel Super Heroes,2023,10,1,N/A,,5.49,5.91,-0.48,-1.96,Used,2024-09-16,3.81,USD,https://www.brickeconomy.com/api/v1/set/682303,3.89
682303-1,Miles Morales,Marvel Super Heroes,2023,10,1,N/A,,5.49,5.91,-0.48,-1.96,Used,2024-08-17,3.79,USD,https://www.brickeconomy.com/api/v1/set/682303,3.89
682303-1,Miles Morales,Marvel Super Heroes,2023,10,1,N/A,,5.49,5.91,-0.48,-1.96,Used,2024-08-03,3.78,USD,https://www.brickeconomy.com/api/v1/set/682303,3.89
682304-1,Green Goblin,Marvel Super Heroes,2023,23,1,N/A,4.06,4.4,4.89,0.71,1.02,New,2025-02-03,4.06,USD,https://www.brickeconomy.com/api/v1/set/682304,
682304-1,Green Goblin,Marvel Super Heroes,2023,23,1,N/A,4.06,4.4,4.89,0.71,1.02,New,2025-01-15,4.01,USD,https://www.brickeconomy.com/api/v1/set/682304,
682304-1,Green Goblin,Marvel Super Heroes,2023,23,1,N/A,4.06,4.4,4.89,0.71,1.02,New,2025-01-01,4.11,USD,https://www.brickeconomy.com/api/v1/set/682304,
682304-1,Green Goblin,Marvel Super Heroes,2023,23,1,N/A,4.06,4.4,4.89,0.71,1.02,New,2024-12-14,4.04,USD,https://www.brickeconomy.com/api/v1/set/682304,
682304-1,Green Goblin,Marvel Super Heroes,2023,23,1,N/A,4.06,4.4,4.89,0.71,1.02,New,2024-12-01,4.07,USD,https://www.brickeconomy.com/api/v1/set/682304,
682304-1,Green Goblin,Marvel Super Heroes,2023,23,1,N/A,4.06,4.4,4.89,0.71,1.02,New,2024-11-15,4.12,USD,https://www.brickeconomy.com/api/v1/set/682304,
682304-1,Green Goblin,Marvel Super Heroes,2023,23,1,N/A,4.06,4.4,4.89,0.71,1.02,New,2024-11-01,4.28,USD,https://www.brickeconomy.com/api/v1/set/682304,
682304-1,Green Goblin,Marvel Super Heroes,2023,23,1,N/A,4.06,4.4,4.89,0.71,1.02,New,2024-10-14,4.18,USD,https://www.brickeconomy.com/api/v1/set/682304,
682304-1,Green Goblin,Marvel Super Heroes,2023,23,1,N/A,4.06,4.4,4.89,0.71,1.02,New,2024-09-26,4.23,USD,https://www.brickeconomy.com/api/v1/set/682304,
682304-1,Green Goblin,Marvel Super Heroes,2023,23,1,N/A,4.06,4.4,4.89,0.71,1.02,New,2024-09-14,4.18,USD,https://www.brickeconomy.com/api/v1/set/682304,
682304-1,Green Goblin,Marvel Super Heroes,2023,23,1,N/A,4.06,4.4,4.89,0.71,1.02,New,2024-08-30,4.15,USD,https://www.brickeconomy.com/api/v1/set/682304,
682304-1,Green Goblin,Marvel Super Heroes,2023,23,1,N/A,4.06,4.4,4.89,0.71,1.02,New,2024-08-14,3.93,USD,https://www.brickeconomy.com/api/v1/set/682304,
682305-1,Venom,Marvel Super Heroes,2023,30,1,N/A,6.16,6.54,7.54,4.91,2.7,New,2025-02-15,6.16,USD,https://www.brickeconomy.com/api/v1/set/682305,
682305-1,Venom,Marvel Super Heroes,2023,30,1,N/A,6.16,6.54,7.54,4.91,2.7,New,2025-02-03,6.48,USD,https://www.brickeconomy.com/api/v1/set/682305,
682305-1,Venom,Marvel Super Heroes,2023,30,1,N/A,6.16,6.54,7.54,4.91,2.7,New,2025-01-15,5.99,USD,https://www.brickeconomy.com/api/v1/set/682305,
682305-1,Venom,Marvel Super Heroes,2023,30,1,N/A,6.16,6.54,7.54,4.91,2.7,New,2025-01-01,6.05,USD,https://www.brickeconomy.com/api/v1/set/682305,
682305-1,Venom,Marvel Super Heroes,2023,30,1,N/A,6.16,6.54,7.54,4.91,2.7,New,2024-12-01,5.7,USD,https://www.brickeconomy.com/api/v1/set/682305,
682305-1,Venom,Marvel Super Heroes,2023,30,1,N/A,6.16,6.54,7.54,4.91,2.7,New,2024-11-01,5.59,USD,https://www.brickeconomy.com/api/v1/set/682305,
682305-1,Venom,Marvel Super Heroes,2023,30,1,N/A,6.16,6.54,7.54,4.91,2.7,New,2024-10-14,5.22,USD,https://www.brickeconomy.com/api/v1/set/682305,
682305-1,Venom,Marvel Super Heroes,2023,30,1,N/A,6.16,6.54,7.54,4.91,2.7,New,2024-09-26,5.45,USD,https://www.brickeconomy.com/api/v1/set/682305,
682305-1,Venom,Marvel Super Heroes,2023,30,1,N/A,6.16,6.54,7.54,4.91,2.7,New,2024-08-30,5.43,USD,https://www.brickeconomy.com/api/v1/set/682305,
682305-1,Venom,Marvel Super Heroes,2023,30,1,N/A,6.16,6.54,7.54,4.91,2.7,New,2024-08-01,5.45,USD,https://www.brickeconomy.com/api/v1/set/682305,
682305-1,Venom,Marvel Super Heroes,2023,30,1,N/A,6.16,6.54,7.54,4.91,2.7,New,2024-07-14,5.48,USD,https://www.brickeconomy.com/api/v1/set/682305,
682305-1,Venom,Marvel Super Heroes,2023,30,1,N/A,6.16,6.54,7.54,4.91,2.7,New,2024-07-02,5.46,USD,https://www.brickeconomy.com/api/v1/set/682305,
682306-1,Spider-Man,Marvel Super Heroes,2023,23,1,N/A,3.94,4.5,5.34,-1.57,-1.76,New,2025-02-03,3.94,USD,https://www.brickeconomy.com/api/v1/set/682306,
682306-1,Spider-Man,Marvel Super Heroes,2023,23,1,N/A,3.94,4.5,5.34,-1.57,-1.76,New,2025-01-15,3.99,USD,https://www.brickeconomy.com/api/v1/set/682306,
682306-1,Spider-Man,Marvel Super Heroes,2023,23,1,N/A,3.94,4.5,5.34,-1.57,-1.76,New,2025-01-01,3.86,USD,https://www.brickeconomy.com/api/v1/set/682306,
682306-1,Spider-Man,Marvel Super Heroes,2023,23,1,N/A,3.94,4.5,5.34,-1.57,-1.76,New,2024-12-14,4.27,USD,https://www.brickeconomy.com/api/v1/set/682306,
682306-1,Spider-Man,Marvel Super Heroes,2023,23,1,N/A,3.94,4.5,5.34,-1.57,-1.76,New,2024-12-01,4.5,USD,https://www.brickeconomy.com/api/v1/set/682306,
682306-1,Spider-Man,Marvel Super Heroes,2023,23,1,N/A,3.94,4.5,5.34,-1.57,-1.76,New,2024-11-15,4.63,USD,https://www.brickeconomy.com/api/v1/set/682306,
682306-1,Spider-Man,Marvel Super Heroes,2023,23,1,N/A,3.94,4.5,5.34,-1.57,-1.76,New,2024-11-01,4.83,USD,https://www.brickeconomy.com/api/v1/set/682306,
682306-1,Spider-Man,Marvel Super Heroes,2023,23,1,N/A,3.94,4.5,5.34,-1.57,-1.76,New,2024-10-14,4.67,USD,https://www.brickeconomy.com/api/v1/set/682306,
682306-1,Spider-Man,Marvel Super Heroes,2023,23,1,N/A,3.94,4.5,5.34,-1.57,-1.76,New,2024-09-26,4.7,USD,https://www.brickeconomy.com/api/v1/set/682306,
682306-1,Spider-Man,Marvel Super Heroes,2023,23,1,N/A,3.94,4.5,5.34,-1.57,-1.76,New,2024-09-14,4.52,USD,https://www.brickeconomy.com/api/v1/set/682306,
682306-1,Spider-Man,Marvel Super Heroes,2023,23,1,N/A,3.94,4.5,5.34,-1.57,-1.76,New,2024-08-14,4.5,USD,https://www.brickeconomy.com/api/v1/set/682306,
682306-1,Spider-Man,Marvel Super Heroes,2023,23,1,N/A,3.94,4.5,5.34,-1.57,-1.76,New,2024-08-01,4.69,USD,https://www.brickeconomy.com/api/v1/set/682306,
892302-1,Golden Dragon Jay,Ninjago,2023,16,1,N/A,6.07,6.63,7.47,-2.03,-5.57,New,2025-02-03,6.07,USD,https://www.brickeconomy.com/api/v1/set/892302,
892302-1,Golden Dragon Jay,Ninjago,2023,16,1,N/A,6.07,6.63,7.47,-2.03,-5.57,New,2025-01-15,6.19,USD,https://www.brickeconomy.com/api/v1/set/892302,
892302-1,Golden Dragon Jay,Ninjago,2023,16,1,N/A,6.07,6.63,7.47,-2.03,-5.57,New,2025-01-01,6.07,USD,https://www.brickeconomy.com/api/v1/set/892302,
892302-1,Golden Dragon Jay,Ninjago,2023,16,1,N/A,6.07,6.63,7.47,-2.03,-5.57,New,2024-12-01,5.86,USD,https://www.brickeconomy.com/api/v1/set/892302,
892302-1,Golden Dragon Jay,Ninjago,2023,16,1,N/A,6.07,6.63,7.47,-2.03,-5.57,New,2024-11-15,5.78,USD,https://www.brickeconomy.com/api/v1/set/892302,
892302-1,Golden Dragon Jay,Ninjago,2023,16,1,N/A,6.07,6.63,7.47,-2.03,-5.57,New,2024-11-01,5.68,USD,https://www.brickeconomy.com/api/v1/set/892302,
892302-1,Golden Dragon Jay,Ninjago,2023,16,1,N/A,6.07,6.63,7.47,-2.03,-5.57,New,2024-10-14,5.74,USD,https://www.brickeconomy.com/api/v1/set/892302,
892302-1,Golden Dragon Jay,Ninjago,2023,16,1,N/A,6.07,6.63,7.47,-2.03,-5.57,New,2024-09-26,5.56,USD,https://www.brickeconomy.com/api/v1/set/892302,
892302-1,Golden Dragon Jay,Ninjago,2023,16,1,N/A,6.07,6.63,7.47,-2.03,-5.57,New,2024-09-14,5.46,USD,https://www.brickeconomy.com/api/v1/set/892302,
892302-1,Golden Dragon Jay,Ninjago,2023,16,1,N/A,6.07,6.63,7.47,-2.03,-5.57,New,2024-08-30,5.45,USD,https://www.brickeconomy.com/api/v1/set/892302,
892302-1,Golden Dragon Jay,Ninjago,2023,16,1,N/A,6.07,6.63,7.47,-2.03,-5.57,New,2024-08-14,5.06,USD,https://www.brickeconomy.com/api/v1/set/892302,
892302-1,Golden Dragon Jay,Ninjago,2023,16,1,N/A,6.07,6.63,7.47,-2.03,-5.57,New,2024-08-01,5.34,USD,https://www.brickeconomy.com/api/v1/set/892302,
892303-1,Vangelis,Ninjago,2023,10,1,N/A,4.74,5.26,6.02,-1.27,-2.87,New,2025-02-15,4.74,USD,https://www.brickeconomy.com/api/v1/set/892303,
892303-1,Vangelis,Ninjago,2023,10,1,N/A,4.74,5.26,6.02,-1.27,-2.87,New,2025-02-03,4.87,USD,https://www.brickeconomy.com/api/v1/set/892303,
892303-1,Vangelis,Ninjago,2023,10,1,N/A,4.74,5.26,6.02,-1.27,-2.87,New,2025-01-15,4.13,USD,https://www.brickeconomy.com/api/v1/set/892303,
892303-1,Vangelis,Ninjago,2023,10,1,N/A,4.74,5.26,6.02,-1.27,-2.87,New,2025-01-01,4.48,USD,https://www.brickeconomy.com/api/v1/set/892303,
892303-1,Vangelis,Ninjago,2023,10,1,N/A,4.74,5.26,6.02,-1.27,-2.87,New,2024-12-14,4.38,USD,https://www.brickeconomy.com/api/v1/set/892303,
892303-1,Vangelis,Ninjago,2023,10,1,N/A,4.74,5.26,6.02,-1.27,-2.87,New,2024-12-01,4.13,USD,https://www.brickeconomy.com/api/v1/set/892303,
892303-1,Vangelis,Ninjago,2023,10,1,N/A,4.74,5.26,6.02,-1.27,-2.87,New,2024-11-15,4.38,USD,https://www.brickeconomy.com/api/v1/set/892303,
892303-1,Vangelis,Ninjago,2023,10,1,N/A,4.74,5.26,6.02,-1.27,-2.87,New,2024-11-01,4.48,USD,https://www.brickeconomy.com/api/v1/set/892303,
892303-1,Vangelis,Ninjago,2023,10,1,N/A,4.74,5.26,6.02,-1.27,-2.87,New,2024-09-26,4.42,USD,https://www.brickeconomy.com/api/v1/set/892303,
892303-1,Vangelis,Ninjago,2023,10,1,N/A,4.74,5.26,6.02,-1.27,-2.87,New,2024-08-30,4.17,USD,https://www.brickeconomy.com/api/v1/set/892303,
892303-1,Vangelis,Ninjago,2023,10,1,N/A,4.74,5.26,6.02,-1.27,-2.87,New,2024-08-14,4.06,USD,https://www.brickeconomy.com/api/v1/set/892303,
892303-1,Vangelis,Ninjago,2023,10,1,N/A,4.74,5.26,6.02,-1.27,-2.87,New,2024-08-01,4.33,USD,https://www.brickeconomy.com/api/v1/set/892303,
892304-1,Golden Dragon Cole,Ninjago,2023,4,1,N/A,7.26,7.8,9.2,5.02,5.94,New,2025-02-15,7.26,USD,https://www.brickeconomy.com/api/v1/set/892304,
892304-1,Golden Dragon Cole,Ninjago,2023,4,1,N/A,7.26,7.8,9.2,5.02,5.94,New,2025-02-03,7.25,USD,https://www.brickeconomy.com/api/v1/set/892304,
892304-1,Golden Dragon Cole,Ninjago,2023,4,1,N/A,7.26,7.8,9.2,5.02,5.94,New,2025-01-15,6.17,USD,https://www.brickeconomy.com/api/v1/set/892304,
892304-1,Golden Dragon Cole,Ninjago,2023,4,1,N/A,7.26,7.8,9.2,5.02,5.94,New,2025-01-01,5.28,USD,https://www.brickeconomy.com/api/v1/set/892304,
892304-1,Golden Dragon Cole,Ninjago,2023,4,1,N/A,7.26,7.8,9.2,5.02,5.94,New,2024-12-14,5.74,USD,https://www.brickeconomy.com/api/v1/set/892304,
892304-1,Golden Dragon Cole,Ninjago,2023,4,1,N/A,7.26,7.8,9.2,5.02,5.94,New,2024-12-01,5.16,USD,https://www.brickeconomy.com/api/v1/set/892304,
892304-1,Golden Dragon Cole,Ninjago,2023,4,1,N/A,7.26,7.8,9.2,5.02,5.94,New,2024-11-15,4.98,USD,https://www.brickeconomy.com/api/v1/set/892304,
892304-1,Golden Dragon Cole,Ninjago,2023,4,1,N/A,7.26,7.8,9.2,5.02,5.94,New,2024-11-01,5.05,USD,https://www.brickeconomy.com/api/v1/set/892304,
892304-1,Golden Dragon Cole,Ninjago,2023,4,1,N/A,7.26,7.8,9.2,5.02,5.94,New,2024-10-14,5.13,USD,https://www.brickeconomy.com/api/v1/set/892304,
892304-1,Golden Dragon Cole,Ninjago,2023,4,1,N/A,7.26,7.8,9.2,5.02,5.94,New,2024-09-26,5.02,USD,https://www.brickeconomy.com/api/v1/set/892304,
892304-1,Golden Dragon Cole,Ninjago,2023,4,1,N/A,7.26,7.8,9.2,5.02,5.94,New,2024-09-14,4.78,USD,https://www.brickeconomy.com/api/v1/set/892304,
