Number,SetName,Theme,Year,Pieces,Minifigs,RetailPriceUSD,CurrentValueNew,ForecastValueNew2Y,ForecastValueNew5Y,RollingGrowthLastYear,RollingGrowth12M,PriceType,PriceDate,PriceValue,Currency,URL,CurrentValueUsed
40691-1,Mythical Pegasus,Creator,2024,278,N/A,N/A,20.73,22.37,24.79,N/A,N/A,New,2025-01-01,15.0,USD,https://www.brickeconomy.com/api/v1/set/40691,
40691-1,Mythical Pegasus,Creator,2024,278,N/A,N/A,20.73,22.37,24.79,N/A,N/A,New,2024-12-14,14.99,USD,https://www.brickeconomy.com/api/v1/set/40691,
40691-1,Mythical Pegasus,Creator,2024,278,N/A,N/A,20.73,22.37,24.79,N/A,N/A,New,2024-12-01,15.13,USD,https://www.brickeconomy.com/api/v1/set/40691,
40691-1,Mythical Pegasus,Creator,2024,278,N/A,N/A,20.73,22.37,24.79,N/A,N/A,New,2024-11-15,18.3,USD,https://www.brickeconomy.com/api/v1/set/40691,
40691-1,Mythical Pegasus,Creator,2024,278,N/A,N/A,20.73,22.37,24.79,N/A,N/A,New,2024-11-01,16.43,USD,https://www.brickeconomy.com/api/v1/set/40691,
40691-1,Mythical Pegasus,Creator,2024,278,N/A,N/A,20.73,22.37,24.79,N/A,N/A,New,2024-10-14,16.0,USD,https://www.brickeconomy.com/api/v1/set/40691,
40691-1,Mythical Pegasus,Creator,2024,278,N/A,N/A,20.73,22.37,24.79,N/A,N/A,New,2024-09-26,15.2,USD,https://www.brickeconomy.com/api/v1/set/40691,
40691-1,Mythical Pegasus,Creator,2024,278,N/A,N/A,20.73,22.37,24.79,N/A,N/A,New,2024-09-14,14.68,USD,https://www.brickeconomy.com/api/v1/set/40691,
40691-1,Mythical Pegasus,Creator,2024,278,N/A,N/A,20.73,22.37,24.79,N/A,N/A,New,2024-08-30,14.39,USD,https://www.brickeconomy.com/api/v1/set/40691,
40693-1,Fell Beast,Icons,2024,269,1,N/A,161.47,190.19,243.52,N/A,N/A,New,2025-02-15,161.47,USD,https://www.brickeconomy.com/api/v1/set/40693,
40693-1,Fell Beast,Icons,2024,269,1,N/A,161.47,190.19,243.52,N/A,N/A,New,2025-02-03,148.14,USD,https://www.brickeconomy.com/api/v1/set/40693,
40693-1,Fell Beast,Icons,2024,269,1,N/A,161.47,190.19,243.52,N/A,N/A,New,2025-01-15,128.86,USD,https://www.brickeconomy.com/api/v1/set/40693,
40693-1,Fell Beast,Icons,2024,269,1,N/A,161.47,190.19,243.52,N/A,N/A,New,2025-01-01,131.41,USD,https://www.brickeconomy.com/api/v1/set/40693,
40693-1,Fell Beast,Icons,2024,269,1,N/A,161.47,190.19,243.52,N/A,N/A,New,2024-12-14,140.59,USD,https://www.brickeconomy.com/api/v1/set/40693,
40693-1,Fell Beast,Icons,2024,269,1,N/A,161.47,190.19,243.52,N/A,N/A,New,2024-12-01,134.99,USD,https://www.brickeconomy.com/api/v1/set/40693,
40693-1,Fell Beast,Icons,2024,269,1,N/A,161.47,190.19,243.52,N/A,N/A,New,2024-11-15,135.19,USD,https://www.brickeconomy.com/api/v1/set/40693,
40693-1,Fell Beast,Icons,2024,269,1,N/A,161.47,190.19,243.52,N/A,N/A,New,2024-11-01,133.95,USD,https://www.brickeconomy.com/api/v1/set/40693,
40693-1,Fell Beast,Icons,2024,269,1,N/A,161.47,190.19,243.52,N/A,N/A,New,2024-10-14,137.07,USD,https://www.brickeconomy.com/api/v1/set/40693,
40693-1,Fell Beast,Icons,2024,269,1,N/A,161.47,190.19,243.52,N/A,N/A,New,2024-09-26,131.2,USD,https://www.brickeconomy.com/api/v1/set/40693,
40693-1,Fell Beast,Icons,2024,269,1,N/A,161.47,190.19,243.52,N/A,N/A,New,2024-09-14,139.73,USD,https://www.brickeconomy.com/api/v1/set/40693,
40693-1,Fell Beast,Icons,2024,269,1,N/A,161.47,190.19,243.52,N/A,N/A,New,2024-08-30,142.1,USD,https://www.brickeconomy.com/api/v1/set/40693,
40697-1,Light Up Carved Pumpkin,Creator,2024,254,N/A,N/A,28.67,34.36,43.71,N/A,N/A,New,2025-02-15,28.67,USD,https://www.brickeconomy.com/api/v1/set/40697,
40697-1,Light Up Carved Pumpkin,Creator,2024,254,N/A,N/A,28.67,34.36,43.71,N/A,N/A,New,2025-02-03,27.25,USD,https://www.brickeconomy.com/api/v1/set/40697,
40697-1,Light Up Carved Pumpkin,Creator,2024,254,N/A,N/A,28.67,34.36,43.71,N/A,N/A,New,2025-01-15,17.17,USD,https://www.brickeconomy.com/api/v1/set/40697,
40697-1,Light Up Carved Pumpkin,Creator,2024,254,N/A,N/A,28.67,34.36,43.71,N/A,N/A,New,2025-01-01,17.56,USD,https://www.brickeconomy.com/api/v1/set/40697,
40697-1,Light Up Carved Pumpkin,Creator,2024,254,N/A,N/A,28.67,34.36,43.71,N/A,N/A,New,2024-12-14,17.64,USD,https://www.brickeconomy.com/api/v1/set/40697,
40697-1,Light Up Carved Pumpkin,Creator,2024,254,N/A,N/A,28.67,34.36,43.71,N/A,N/A,New,2024-12-01,17.17,USD,https://www.brickeconomy.com/api/v1/set/40697,
40697-1,Light Up Carved Pumpkin,Creator,2024,254,N/A,N/A,28.67,34.36,43.71,N/A,N/A,New,2024-11-15,18.18,USD,https://www.brickeconomy.com/api/v1/set/40697,
40697-1,Light Up Carved Pumpkin,Creator,2024,254,N/A,N/A,28.67,34.36,43.71,N/A,N/A,New,2024-11-01,18.08,USD,https://www.brickeconomy.com/api/v1/set/40697,
40697-1,Light Up Carved Pumpkin,Creator,2024,254,N/A,N/A,28.67,34.36,43.71,N/A,N/A,New,2024-10-14,16.53,USD,https://www.brickeconomy.com/api/v1/set/40697,
40697-1,Light Up Carved Pumpkin,Creator,2024,254,N/A,N/A,28.67,34.36,43.71,N/A,N/A,New,2024-10-01,28.14,USD,https://www.brickeconomy.com/api/v1/set/40697,
40697-1,Light Up Carved Pumpkin,Creator,2024,254,N/A,N/A,28.67,34.36,43.71,N/A,N/A,New,2024-10-01,32.0,USD,https://www.brickeconomy.com/api/v1/set/40697,
40712-1,Micro Rocket Launchpad,Icons,2024,325,2,N/A,39.27,43.32,49.29,N/A,-1.3,New,2025-02-15,39.27,USD,https://www.brickeconomy.com/api/v1/set/40712,
40712-1,Micro Rocket Launchpad,Icons,2024,325,2,N/A,39.27,43.32,49.29,N/A,-1.3,New,2025-02-03,34.28,USD,https://www.brickeconomy.com/api/v1/set/40712,
40712-1,Micro Rocket Launchpad,Icons,2024,325,2,N/A,39.27,43.32,49.29,N/A,-1.3,New,2025-01-15,33.01,USD,https://www.brickeconomy.com/api/v1/set/40712,
40712-1,Micro Rocket Launchpad,Icons,2024,325,2,N/A,39.27,43.32,49.29,N/A,-1.3,New,2025-01-01,33.15,USD,https://www.brickeconomy.com/api/v1/set/40712,
40712-1,Micro Rocket Launchpad,Icons,2024,325,2,N/A,39.27,43.32,49.29,N/A,-1.3,New,2024-12-14,31.27,USD,https://www.brickeconomy.com/api/v1/set/40712,
40712-1,Micro Rocket Launchpad,Icons,2024,325,2,N/A,39.27,43.32,49.29,N/A,-1.3,New,2024-12-01,31.98,USD,https://www.brickeconomy.com/api/v1/set/40712,
40712-1,Micro Rocket Launchpad,Icons,2024,325,2,N/A,39.27,43.32,49.29,N/A,-1.3,New,2024-11-15,32.99,USD,https://www.brickeconomy.com/api/v1/set/40712,
40712-1,Micro Rocket Launchpad,Icons,2024,325,2,N/A,39.27,43.32,49.29,N/A,-1.3,New,2024-11-01,33.0,USD,https://www.brickeconomy.com/api/v1/set/40712,
40712-1,Micro Rocket Launchpad,Icons,2024,325,2,N/A,39.27,43.32,49.29,N/A,-1.3,New,2024-10-14,33.07,USD,https://www.brickeconomy.com/api/v1/set/40712,
40712-1,Micro Rocket Launchpad,Icons,2024,325,2,N/A,39.27,43.32,49.29,N/A,-1.3,New,2024-09-26,34.99,USD,https://www.brickeconomy.com/api/v1/set/40712,
40712-1,Micro Rocket Launchpad,Icons,2024,325,2,N/A,39.27,43.32,49.29,N/A,-1.3,New,2024-09-14,32.61,USD,https://www.brickeconomy.com/api/v1/set/40712,
40712-1,Micro Rocket Launchpad,Icons,2024,325,2,N/A,39.27,43.32,49.29,N/A,-1.3,New,2024-08-30,32.05,USD,https://www.brickeconomy.com/api/v1/set/40712,
40726-1,Limited Edition Batman 85th Anniversary,BrickHeadz,2024,325,N/A,N/A,69.99,80.32,99.51,N/A,N/A,New,2025-02-15,69.99,USD,https://www.brickeconomy.com/api/v1/set/40726,
40726-1,Limited Edition Batman 85th Anniversary,BrickHeadz,2024,325,N/A,N/A,69.99,80.32,99.51,N/A,N/A,New,2025-02-03,62.88,USD,https://www.brickeconomy.com/api/v1/set/40726,
40726-1,Limited Edition Batman 85th Anniversary,BrickHeadz,2024,325,N/A,N/A,69.99,80.32,99.51,N/A,N/A,New,2025-01-15,54.99,USD,https://www.brickeconomy.com/api/v1/set/40726,
40726-1,Limited Edition Batman 85th Anniversary,BrickHeadz,2024,325,N/A,N/A,69.99,80.32,99.51,N/A,N/A,New,2024-12-14,59.99,USD,https://www.brickeconomy.com/api/v1/set/40726,
40726-1,Limited Edition Batman 85th Anniversary,BrickHeadz,2024,325,N/A,N/A,69.99,80.32,99.51,N/A,N/A,New,2024-12-01,59.14,USD,https://www.brickeconomy.com/api/v1/set/40726,
40726-1,Limited Edition Batman 85th Anniversary,BrickHeadz,2024,325,N/A,N/A,69.99,80.32,99.51,N/A,N/A,New,2024-11-15,65.44,USD,https://www.brickeconomy.com/api/v1/set/40726,
40726-1,Limited Edition Batman 85th Anniversary,BrickHeadz,2024,325,N/A,N/A,69.99,80.32,99.51,N/A,N/A,New,2024-11-01,67.31,USD,https://www.brickeconomy.com/api/v1/set/40726,
40726-1,Limited Edition Batman 85th Anniversary,BrickHeadz,2024,325,N/A,N/A,69.99,80.32,99.51,N/A,N/A,New,2024-10-14,60.0,USD,https://www.brickeconomy.com/api/v1/set/40726,
40726-1,Limited Edition Batman 85th Anniversary,BrickHeadz,2024,325,N/A,N/A,69.99,80.32,99.51,N/A,N/A,New,2024-10-08,74.99,USD,https://www.brickeconomy.com/api/v1/set/40726,
40726-1,Limited Edition Batman 85th Anniversary,BrickHeadz,2024,325,N/A,N/A,69.99,80.32,99.51,N/A,N/A,New,2024-10-08,69.21,USD,https://www.brickeconomy.com/api/v1/set/40726,
40728-1,Brite Bomber,BrickHeadz,2024,151,N/A,N/A,10.29,10.76,11.46,N/A,N/A,New,2025-02-15,10.29,USD,https://www.brickeconomy.com/api/v1/set/40728,
40728-1,Brite Bomber,BrickHeadz,2024,151,N/A,N/A,10.29,10.76,11.46,N/A,N/A,New,2025-02-03,8.33,USD,https://www.brickeconomy.com/api/v1/set/40728,
40728-1,Brite Bomber,BrickHeadz,2024,151,N/A,N/A,10.29,10.76,11.46,N/A,N/A,New,2025-01-15,7.1,USD,https://www.brickeconomy.com/api/v1/set/40728,
40728-1,Brite Bomber,BrickHeadz,2024,151,N/A,N/A,10.29,10.76,11.46,N/A,N/A,New,2025-01-01,6.09,USD,https://www.brickeconomy.com/api/v1/set/40728,
40728-1,Brite Bomber,BrickHeadz,2024,151,N/A,N/A,10.29,10.76,11.46,N/A,N/A,New,2024-12-01,5.0,USD,https://www.brickeconomy.com/api/v1/set/40728,
40728-1,Brite Bomber,BrickHeadz,2024,151,N/A,N/A,10.29,10.76,11.46,N/A,N/A,New,2024-11-15,15.21,USD,https://www.brickeconomy.com/api/v1/set/40728,
40728-1,Brite Bomber,BrickHeadz,2024,151,N/A,N/A,10.29,10.76,11.46,N/A,N/A,New,2024-11-01,19.99,USD,https://www.brickeconomy.com/api/v1/set/40728,
40728-1,Brite Bomber,BrickHeadz,2024,151,N/A,N/A,10.29,10.76,11.46,N/A,N/A,New,2024-10-14,21.04,USD,https://www.brickeconomy.com/api/v1/set/40728,
40728-1,Brite Bomber,BrickHeadz,2024,151,N/A,N/A,10.29,10.76,11.46,N/A,N/A,New,2024-10-08,25.0,USD,https://www.brickeconomy.com/api/v1/set/40728,
40728-1,Brite Bomber,BrickHeadz,2024,151,N/A,N/A,10.29,10.76,11.46,N/A,N/A,New,2024-10-08,25.15,USD,https://www.brickeconomy.com/api/v1/set/40728,
40728-1,Brite Bomber,BrickHeadz,2024,151,N/A,N/A,10.29,10.76,11.46,N/A,N/A,New,2024-10-01,29.99,USD,https://www.brickeconomy.com/api/v1/set/40728,
40728-1,Brite Bomber,BrickHeadz,2024,151,N/A,N/A,10.29,10.76,11.46,N/A,N/A,New,2024-10-01,32.0,USD,https://www.brickeconomy.com/api/v1/set/40728,
40730-1,Luke Skywalker's Lightsaber,Star Wars,2024,145,N/A,N/A,140.59,147.06,156.6,N/A,N/A,New,2025-02-15,140.59,USD,https://www.brickeconomy.com/api/v1/set/40730,
40730-1,Luke Skywalker's Lightsaber,Star Wars,2024,145,N/A,N/A,140.59,147.06,156.6,N/A,N/A,New,2025-02-03,159.15,USD,https://www.brickeconomy.com/api/v1/set/40730,
40730-1,Luke Skywalker's Lightsaber,Star Wars,2024,145,N/A,N/A,140.59,147.06,156.6,N/A,N/A,New,2025-01-15,110.46,USD,https://www.brickeconomy.com/api/v1/set/40730,
40730-1,Luke Skywalker's Lightsaber,Star Wars,2024,145,N/A,N/A,140.59,147.06,156.6,N/A,N/A,New,2024-12-14,120.0,USD,https://www.brickeconomy.com/api/v1/set/40730,
40730-1,Luke Skywalker's Lightsaber,Star Wars,2024,145,N/A,N/A,140.59,147.06,156.6,N/A,N/A,New,2024-12-01,119.84,USD,https://www.brickeconomy.com/api/v1/set/40730,
40730-1,Luke Skywalker's Lightsaber,Star Wars,2024,145,N/A,N/A,140.59,147.06,156.6,N/A,N/A,New,2024-11-15,111.27,USD,https://www.brickeconomy.com/api/v1/set/40730,
40730-1,Luke Skywalker's Lightsaber,Star Wars,2024,145,N/A,N/A,140.59,147.06,156.6,N/A,N/A,New,2024-11-01,112.58,USD,https://www.brickeconomy.com/api/v1/set/40730,
40730-1,Luke Skywalker's Lightsaber,Star Wars,2024,145,N/A,N/A,140.59,147.06,156.6,N/A,N/A,New,2024-10-14,122.32,USD,https://www.brickeconomy.com/api/v1/set/40730,
40730-1,Luke Skywalker's Lightsaber,Star Wars,2024,145,N/A,N/A,140.59,147.06,156.6,N/A,N/A,New,2024-10-05,164.96,USD,https://www.brickeconomy.com/api/v1/set/40730,
40730-1,Luke Skywalker's Lightsaber,Star Wars,2024,145,N/A,N/A,140.59,147.06,156.6,N/A,N/A,New,2024-10-03,159.98,USD,https://www.brickeconomy.com/api/v1/set/40730,
40730-1,Luke Skywalker's Lightsaber,Star Wars,2024,145,N/A,N/A,140.59,147.06,156.6,N/A,N/A,New,2024-10-03,94.73,USD,https://www.brickeconomy.com/api/v1/set/40730,
40730-1,Luke Skywalker's Lightsaber,Star Wars,2024,145,N/A,N/A,140.59,147.06,156.6,N/A,N/A,New,2024-09-18,50.0,USD,https://www.brickeconomy.com/api/v1/set/40730,
40751-1,Legolas & Gimli,BrickHeadz,2024,297,N/A,19.99,31.66,36.0,42.4,N/A,N/A,New,2025-02-15,31.66,USD,https://www.brickeconomy.com/api/v1/set/40751,
40751-1,Legolas & Gimli,BrickHeadz,2024,297,N/A,19.99,31.66,36.0,42.4,N/A,N/A,New,2025-02-03,30.0,USD,https://www.brickeconomy.com/api/v1/set/40751,
40751-1,Legolas & Gimli,BrickHeadz,2024,297,N/A,19.99,31.66,36.0,42.4,N/A,N/A,New,2025-01-24,29.2,USD,https://www.brickeconomy.com/api/v1/set/40751,
40751-1,Legolas & Gimli,BrickHeadz,2024,297,N/A,19.99,31.66,36.0,42.4,N/A,N/A,New,2024-07-02,19.99,USD,https://www.brickeconomy.com/api/v1/set/40751,
40751-1,Legolas & Gimli,BrickHeadz,2024,297,N/A,19.99,31.66,36.0,42.4,N/A,N/A,New,2024-06-17,20.09,USD,https://www.brickeconomy.com/api/v1/set/40751,
40751-1,Legolas & Gimli,BrickHeadz,2024,297,N/A,19.99,31.66,36.0,42.4,N/A,N/A,New,2024-06-01,32.55,USD,https://www.brickeconomy.com/api/v1/set/40751,
40751-1,Legolas & Gimli,BrickHeadz,2024,297,N/A,19.99,31.66,36.0,42.4,N/A,N/A,New,2024-05-13,19.99,USD,https://www.brickeconomy.com/api/v1/set/40751,
42096-1,Porsche 911 RSR,Technic,2019,1580,N/A,179.99,193.48,209.24,232.5,N/A,N/A,New,2025-02-19,193.48,USD,https://www.brickeconomy.com/api/v1/set/42096,
42096-1,Porsche 911 RSR,Technic,2019,1580,N/A,179.99,193.48,209.24,232.5,N/A,N/A,New,2025-02-15,179.99,USD,https://www.brickeconomy.com/api/v1/set/42096,
42096-1,Porsche 911 RSR,Technic,2019,1580,N/A,179.99,193.48,209.24,232.5,N/A,N/A,New,2025-02-03,170.59,USD,https://www.brickeconomy.com/api/v1/set/42096,
42096-1,Porsche 911 RSR,Technic,2019,1580,N/A,179.99,193.48,209.24,232.5,N/A,N/A,New,2025-01-01,165.84,USD,https://www.brickeconomy.com/api/v1/set/42096,
42096-1,Porsche 911 RSR,Technic,2019,1580,N/A,179.99,193.48,209.24,232.5,N/A,N/A,New,2024-12-15,161.06,USD,https://www.brickeconomy.com/api/v1/set/42096,
42096-1,Porsche 911 RSR,Technic,2019,1580,N/A,179.99,193.48,209.24,232.5,N/A,N/A,New,2024-12-02,165.0,USD,https://www.brickeconomy.com/api/v1/set/42096,
42096-1,Porsche 911 RSR,Technic,2019,1580,N/A,179.99,193.48,209.24,232.5,N/A,N/A,New,2024-11-16,162.1,USD,https://www.brickeconomy.com/api/v1/set/42096,
42096-1,Porsche 911 RSR,Technic,2019,1580,N/A,179.99,193.48,209.24,232.5,N/A,N/A,New,2024-11-02,161.06,USD,https://www.brickeconomy.com/api/v1/set/42096,
42096-1,Porsche 911 RSR,Technic,2019,1580,N/A,179.99,193.48,209.24,232.5,N/A,N/A,New,2024-10-14,169.12,USD,https://www.brickeconomy.com/api/v1/set/42096,
42096-1,Porsche 911 RSR,Technic,2019,1580,N/A,179.99,193.48,209.24,232.5,N/A,N/A,New,2024-09-27,167.21,USD,https://www.brickeconomy.com/api/v1/set/42096,
42096-1,Porsche 911 RSR,Technic,2019,1580,N/A,179.99,193.48,209.24,232.5,N/A,N/A,New,2024-09-15,169.61,USD,https://www.brickeconomy.com/api/v1/set/42096,
42096-1,Porsche 911 RSR,Technic,2019,1580,N/A,179.99,193.48,209.24,232.5,N/A,N/A,New,2024-08-31,163.27,USD,https://www.brickeconomy.com/api/v1/set/42096,
42136-1,John Deere 9620R 4WD Tractor,Technic,2022,390,N/A,34.99,42.29,45.49,50.22,N/A,N/A,New,2025-02-15,42.29,USD,https://www.brickeconomy.com/api/v1/set/42136,
42136-1,John Deere 9620R 4WD Tractor,Technic,2022,390,N/A,34.99,42.29,45.49,50.22,N/A,N/A,New,2025-02-03,44.79,USD,https://www.brickeconomy.com/api/v1/set/42136,
42136-1,John Deere 9620R 4WD Tractor,Technic,2022,390,N/A,34.99,42.29,45.49,50.22,N/A,N/A,New,2025-01-15,38.75,USD,https://www.brickeconomy.com/api/v1/set/42136,
42136-1,John Deere 9620R 4WD Tractor,Technic,2022,390,N/A,34.99,42.29,45.49,50.22,N/A,N/A,New,2025-01-01,36.01,USD,https://www.brickeconomy.com/api/v1/set/42136,
42136-1,John Deere 9620R 4WD Tractor,Technic,2022,390,N/A,34.99,42.29,45.49,50.22,N/A,N/A,New,2024-12-15,35.09,USD,https://www.brickeconomy.com/api/v1/set/42136,
42136-1,John Deere 9620R 4WD Tractor,Technic,2022,390,N/A,34.99,42.29,45.49,50.22,N/A,N/A,New,2024-11-15,34.99,USD,https://www.brickeconomy.com/api/v1/set/42136,
42136-1,John Deere 9620R 4WD Tractor,Technic,2022,390,N/A,34.99,42.29,45.49,50.22,N/A,N/A,New,2024-11-01,34.97,USD,https://www.brickeconomy.com/api/v1/set/42136,
42136-1,John Deere 9620R 4WD Tractor,Technic,2022,390,N/A,34.99,42.29,45.49,50.22,N/A,N/A,New,2024-09-26,34.99,USD,https://www.brickeconomy.com/api/v1/set/42136,
42136-1,John Deere 9620R 4WD Tractor,Technic,2022,390,N/A,34.99,42.29,45.49,50.22,N/A,N/A,New,2024-08-30,34.97,USD,https://www.brickeconomy.com/api/v1/set/42136,
42136-1,John Deere 9620R 4WD Tractor,Technic,2022,390,N/A,34.99,42.29,45.49,50.22,N/A,N/A,New,2024-08-15,33.81,USD,https://www.brickeconomy.com/api/v1/set/42136,
42136-1,John Deere 9620R 4WD Tractor,Technic,2022,390,N/A,34.99,42.29,45.49,50.22,N/A,N/A,New,2024-08-01,30.82,USD,https://www.brickeconomy.com/api/v1/set/42136,
42136-1,John Deere 9620R 4WD Tractor,Technic,2022,390,N/A,34.99,42.29,45.49,50.22,N/A,N/A,New,2024-07-14,29.99,USD,https://www.brickeconomy.com/api/v1/set/42136,
42138-1,Ford Shelby Cobra,Technic,2022,544,N/A,49.99,49.0,52.87,58.59,N/A,N/A,New,2025-02-15,49.0,USD,https://www.brickeconomy.com/api/v1/set/42138,
42138-1,Ford Shelby Cobra,Technic,2022,544,N/A,49.99,49.0,52.87,58.59,N/A,N/A,New,2025-02-03,48.99,USD,https://www.brickeconomy.com/api/v1/set/42138,
42138-1,Ford Shelby Cobra,Technic,2022,544,N/A,49.99,49.0,52.87,58.59,N/A,N/A,New,2025-01-15,45.5,USD,https://www.brickeconomy.com/api/v1/set/42138,
42138-1,Ford Shelby Cobra,Technic,2022,544,N/A,49.99,49.0,52.87,58.59,N/A,N/A,New,2025-01-01,45.26,USD,https://www.brickeconomy.com/api/v1/set/42138,
42138-1,Ford Shelby Cobra,Technic,2022,544,N/A,49.99,49.0,52.87,58.59,N/A,N/A,New,2024-12-15,42.73,USD,https://www.brickeconomy.com/api/v1/set/42138,
42138-1,Ford Shelby Cobra,Technic,2022,544,N/A,49.99,49.0,52.87,58.59,N/A,N/A,New,2024-12-01,43.13,USD,https://www.brickeconomy.com/api/v1/set/42138,
42138-1,Ford Shelby Cobra,Technic,2022,544,N/A,49.99,49.0,52.87,58.59,N/A,N/A,New,2024-09-26,40.0,USD,https://www.brickeconomy.com/api/v1/set/42138,
42138-1,Ford Shelby Cobra,Technic,2022,544,N/A,49.99,49.0,52.87,58.59,N/A,N/A,New,2024-09-14,39.99,USD,https://www.brickeconomy.com/api/v1/set/42138,
42138-1,Ford Shelby Cobra,Technic,2022,544,N/A,49.99,49.0,52.87,58.59,N/A,N/A,New,2024-08-30,40.0,USD,https://www.brickeconomy.com/api/v1/set/42138,
42138-1,Ford Shelby Cobra,Technic,2022,544,N/A,49.99,49.0,52.87,58.59,N/A,N/A,New,2024-06-17,39.99,USD,https://www.brickeconomy.com/api/v1/set/42138,
42138-1,Ford Shelby Cobra,Technic,2022,544,N/A,49.99,49.0,52.87,58.59,N/A,N/A,New,2024-06-01,39.62,USD,https://www.brickeconomy.com/api/v1/set/42138,
42138-1,Ford Shelby Cobra,Technic,2022,544,N/A,49.99,49.0,52.87,58.59,N/A,N/A,New,2024-05-13,39.13,USD,https://www.brickeconomy.com/api/v1/set/42138,
42145-1,Airbus H175 Rescue Helicopter,Technic,2022,2001,N/A,209.99,238.68,256.65,283.19,N/A,N/A,New,2025-02-15,238.68,USD,https://www.brickeconomy.com/api/v1/set/42145,
42145-1,Airbus H175 Rescue Helicopter,Technic,2022,2001,N/A,209.99,238.68,256.65,283.19,N/A,N/A,New,2025-02-03,231.03,USD,https://www.brickeconomy.com/api/v1/set/42145,
42145-1,Airbus H175 Rescue Helicopter,Technic,2022,2001,N/A,209.99,238.68,256.65,283.19,N/A,N/A,New,2025-01-15,218.95,USD,https://www.brickeconomy.com/api/v1/set/42145,
42145-1,Airbus H175 Rescue Helicopter,Technic,2022,2001,N/A,209.99,238.68,256.65,283.19,N/A,N/A,New,2025-01-01,225.59,USD,https://www.brickeconomy.com/api/v1/set/42145,
42145-1,Airbus H175 Rescue Helicopter,Technic,2022,2001,N/A,209.99,238.68,256.65,283.19,N/A,N/A,New,2024-12-14,229.4,USD,https://www.brickeconomy.com/api/v1/set/42145,
42145-1,Airbus H175 Rescue Helicopter,Technic,2022,2001,N/A,209.99,238.68,256.65,283.19,N/A,N/A,New,2024-12-01,209.28,USD,https://www.brickeconomy.com/api/v1/set/42145,
42145-1,Airbus H175 Rescue Helicopter,Technic,2022,2001,N/A,209.99,238.68,256.65,283.19,N/A,N/A,New,2024-11-15,207.42,USD,https://www.brickeconomy.com/api/v1/set/42145,
42145-1,Airbus H175 Rescue Helicopter,Technic,2022,2001,N/A,209.99,238.68,256.65,283.19,N/A,N/A,New,2024-11-01,208.88,USD,https://www.brickeconomy.com/api/v1/set/42145,
42145-1,Airbus H175 Rescue Helicopter,Technic,2022,2001,N/A,209.99,238.68,256.65,283.19,N/A,N/A,New,2024-10-14,208.95,USD,https://www.brickeconomy.com/api/v1/set/42145,
42145-1,Airbus H175 Rescue Helicopter,Technic,2022,2001,N/A,209.99,238.68,256.65,283.19,N/A,N/A,New,2024-09-26,210.62,USD,https://www.brickeconomy.com/api/v1/set/42145,
42145-1,Airbus H175 Rescue Helicopter,Technic,2022,2001,N/A,209.99,238.68,256.65,283.19,N/A,N/A,New,2024-09-14,209.31,USD,https://www.brickeconomy.com/api/v1/set/42145,
42145-1,Airbus H175 Rescue Helicopter,Technic,2022,2001,N/A,209.99,238.68,256.65,283.19,N/A,N/A,New,2024-08-30,209.34,USD,https://www.brickeconomy.com/api/v1/set/42145,
42147-1,Dump Truck,Technic,2023,177,N/A,12.99,17.68,19.16,21.34,N/A,N/A,New,2025-02-03,17.68,USD,https://www.brickeconomy.com/api/v1/set/42147,
42147-1,Dump Truck,Technic,2023,177,N/A,12.99,17.68,19.16,21.34,N/A,N/A,New,2025-01-15,19.97,USD,https://www.brickeconomy.com/api/v1/set/42147,
42147-1,Dump Truck,Technic,2023,177,N/A,12.99,17.68,19.16,21.34,N/A,N/A,New,2025-01-01,19.98,USD,https://www.brickeconomy.com/api/v1/set/42147,
42147-1,Dump Truck,Technic,2023,177,N/A,12.99,17.68,19.16,21.34,N/A,N/A,New,2024-12-14,19.31,USD,https://www.brickeconomy.com/api/v1/set/42147,
42147-1,Dump Truck,Technic,2023,177,N/A,12.99,17.68,19.16,21.34,N/A,N/A,New,2024-11-01,12.99,USD,https://www.brickeconomy.com/api/v1/set/42147,
42147-1,Dump Truck,Technic,2023,177,N/A,12.99,17.68,19.16,21.34,N/A,N/A,New,2024-09-26,12.97,USD,https://www.brickeconomy.com/api/v1/set/42147,
42147-1,Dump Truck,Technic,2023,177,N/A,12.99,17.68,19.16,21.34,N/A,N/A,New,2024-09-14,12.99,USD,https://www.brickeconomy.com/api/v1/set/42147,
42147-1,Dump Truck,Technic,2023,177,N/A,12.99,17.68,19.16,21.34,N/A,N/A,New,2024-08-30,12.98,USD,https://www.brickeconomy.com/api/v1/set/42147,
42147-1,Dump Truck,Technic,2023,177,N/A,12.99,17.68,19.16,21.34,N/A,N/A,New,2024-08-01,12.97,USD,https://www.brickeconomy.com/api/v1/set/42147,
42147-1,Dump Truck,Technic,2023,177,N/A,12.99,17.68,19.16,21.34,N/A,N/A,New,2024-07-14,11.81,USD,https://www.brickeconomy.com/api/v1/set/42147,
42147-1,Dump Truck,Technic,2023,177,N/A,12.99,17.68,19.16,21.34,N/A,N/A,New,2024-03-23,12.99,USD,https://www.brickeconomy.com/api/v1/set/42147,
42147-1,Dump Truck,Technic,2023,177,N/A,12.99,17.68,19.16,21.34,N/A,N/A,New,2024-03-09,12.79,USD,https://www.brickeconomy.com/api/v1/set/42147,
