SetID,Number,YearFrom,Category,Theme,Subtheme,SetName,ImageFilename,USRetailPrice,Pieces,Minifigs,PackagingType,Availability,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,LaunchYear,LaunchMonth,ExitYear,ExitMonth,YearsSinceExit,PriceChange,ResaleDemand,AppreciationTrend,SizeCategory,Exclusivity,ThemePopularity,InvestmentScore,AnnualPriceIncrease,AnnualPercentageIncrease
34283,60372,2023,Normal,City,Police,Police Training Academy,60372-1,99.99,823.0,6.0,Box,Retail,54.0,28.2,9.1,1.58,0.0,0.0,700,650,0,57.73,40.0,2023,1,2024,12,1,-42.26422642264227,1.44325,-42.26422642264227,Medium,Regular,0.0,-29.584958495849587,-42.26,-42.26422642264227
34286,60375,2023,Normal,City,Fire,Fire Station and Fire Engine,60375-1,39.99,153.0,3.0,Box,Retail,28.2,26.2,7.6,0.57,4.0,0.0,418,243,0,29.32,0.0,2023,1,2024,12,1,-26.6816704176044,0.0,-26.6816704176044,Small,Regular,0.0,-18.67716929232308,-10.670000000000002,-26.6816704176044
45431,60376,2023,Normal,City,Exploration,Arctic Explorer Snowmobile,60376-1,10.99,70.0,1.0,Box,Retail,15.6,14.0,4.5,0.126,5.0,0.0,5954,1003,10,8.4,4.57,2023,1,2024,12,1,-23.56687898089172,1.838074398249453,-23.56687898089172,Small,Regular,0.0,-16.496815286624205,-2.59,-23.56687898089172
45432,60377,2023,Normal,City,Exploration,Explorer Diving Boat,60377-1,39.99,182.0,3.0,Box,Retail,35.2,19.0,5.9,0.382,5.0,0.0,2937,1042,4,22.79,11.58,2023,1,2024,12,1,-43.01075268817205,1.968048359240069,-43.01075268817205,Small,Regular,0.0,-30.107526881720432,-17.200000000000003,-43.01075268817205
47075,60378,2023,Normal,City,Exploration,Arctic Explorer Truck and Mobile Lab,60378-1,74.99,489.0,4.0,Box,Retail,53.6,27.8,5.5,0.939,6.0,0.0,1294,1293,5,73.59,35.26,2023,1,2024,12,1,-1.866915588745155,2.0870674985819626,-1.866915588745155,Medium,Regular,0.0,-1.3068409121216085,-1.3999999999999917,-1.866915588745155
45433,60379,2023,Normal,City,Exploration,Deep-Sea Explorer Submarine,60379-1,109.99,842.0,7.0,Box,Retail,47.8,37.5,6.5,1.78,7.0,0.0,1593,1187,8,68.01,79.76,2023,1,2024,12,1,-38.16710610055459,0.8526830491474423,-38.16710610055459,Medium,Regular,0.0,-26.716974270388217,-41.97999999999999,-38.16710610055459
45434,60380,2023,Normal,City,Town,Downtown,60380-1,199.99,2010.0,14.0,Box,Retail,57.8,47.6,8.6,3.203,8.0,0.0,1144,1719,0,171.4,144.92,2023,1,2024,12,1,-14.295714785739287,1.182721501518079,-14.295714785739287,Large,Regular,0.0,-10.007000350017504,-28.590000000000003,-14.295714785739287
34288,60383,2023,Normal,City,Great Vehicles,Electric Sports Car,60383-1,9.99,95.0,1.0,Box,Retail,15.7,14.1,6.1,0.152,5.0,0.0,4482,680,0,8.1,5.55,2023,1,2024,12,1,-18.918918918918926,1.4594594594594594,-18.918918918918926,Small,Regular,0.0,-13.24324324324325,-1.8900000000000008,-18.918918918918926
34289,60384,2023,Normal,City,Great Vehicles,Penguin Slushy Van,60384-1,19.99,194.0,2.0,Box,Retail,26.2,19.1,6.1,0.374,5.0,0.0,6452,1207,10,14.75,10.9,2023,1,2024,12,1,-26.21310655327663,1.353211009174312,-26.21310655327663,Small,Regular,0.0,-18.349174587293643,-5.239999999999998,-26.21310655327663
34291,60386,2023,Normal,City,Great Vehicles,Recycling Truck,60386-1,29.99,261.0,3.0,Box,Retail,35.4,19.1,7.0,0.56,5.0,0.0,4615,1485,4,30.73,17.81,2023,1,2024,12,1,2.4674891630543585,1.7254351487928132,2.4674891630543585,Medium,Regular,0.0,1.727242414138051,0.740000000000002,2.4674891630543585
34292,60387,2023,Normal,City,Great Vehicles,4x4 Off-Roader Adventures,60387-1,29.99,252.0,2.0,Box,Retail,35.4,19.1,7.0,0.514,0.0,0.0,1766,649,0,18.33,14.99,2023,1,2024,12,1,-38.87962654218073,1.222815210140093,-38.87962654218073,Medium,Regular,0.0,-27.215738579526512,-11.66,-38.87962654218073
34293,60388,2023,Normal,City,Great Vehicles,Gaming Tournament Truck,60388-1,39.99,344.0,4.0,Box,Retail,38.2,26.2,7.1,0.78,7.0,0.0,1935,788,0,26.24,20.0,2023,1,2024,12,1,-34.38359589897475,1.3119999999999998,-34.38359589897475,Medium,Regular,0.0,-24.068517129282323,-13.750000000000004,-34.38359589897475
34294,60389,2023,Normal,City,Great Vehicles,Custom Car Garage,60389-1,59.99,507.0,4.0,Box,Retail,48.0,28.2,6.1,0.815,0.0,0.0,1441,876,5,39.9,27.0,2023,1,2024,12,1,-33.488914819136525,1.4777777777777776,-33.488914819136525,Medium,Regular,0.0,-23.442240373395567,-20.090000000000003,-33.488914819136525
34296,60392,2023,Normal,City,Police,Police Bike Car Chase,60392-1,9.99,59.0,2.0,Box,Retail,15.7,14.1,4.5,0.114,5.0,0.0,1751,387,5,5.91,2.5,2023,1,2024,12,1,-40.84084084084084,2.364,-40.84084084084084,Small,Regular,0.0,-28.58858858858859,-4.08,-40.84084084084084
47123,60395,2023,Normal,City,Racing,Combo Race Pack,60395-1,29.99,362.0,3.0,Box,Retail,35.4,19.1,7.0,0.0,0.0,0.0,565,455,0,31.44,0.0,2023,1,2024,12,1,4.834944981660564,0.0,4.834944981660564,Medium,Regular,0.0,3.384461487162395,1.4500000000000028,4.834944981660564
