Number,SetName,Theme,Year,Pieces,Minifigs,RetailPriceUSD,CurrentValueNew,ForecastValueNew2Y,ForecastValueNew5Y,RollingGrowthLastYear,RollingGrowth12M,PriceType,PriceDate,PriceValue,Currency,URL
75353-1,Endor Speeder Chase Diorama,Star Wars,2023,608,3,79.99,74.96,80.88,89.62,N/A,N/A,New,2024-12-01,65.81,USD,https://www.brickeconomy.com/api/v1/set/75353
75353-1,Endor Speeder Chase Diorama,Star Wars,2023,608,3,79.99,74.96,80.88,89.62,N/A,N/A,New,2024-11-01,62.99,USD,https://www.brickeconomy.com/api/v1/set/75353
75353-1,Endor Speeder Chase Diorama,Star Wars,2023,608,3,79.99,74.96,80.88,89.62,N/A,N/A,New,2024-10-14,63.42,USD,https://www.brickeconomy.com/api/v1/set/75353
75353-1,Endor Speeder Chase Diorama,Star Wars,2023,608,3,79.99,74.96,80.88,89.62,N/A,N/A,New,2024-09-14,64.02,USD,https://www.brickeconomy.com/api/v1/set/75353
75353-1,Endor Speeder Chase Diorama,Star Wars,2023,608,3,79.99,74.96,80.88,89.62,N/A,N/A,New,2024-08-30,65.84,USD,https://www.brickeconomy.com/api/v1/set/75353
75353-1,Endor Speeder Chase Diorama,Star Wars,2023,608,3,79.99,74.96,80.88,89.62,N/A,N/A,New,2024-08-14,65.09,USD,https://www.brickeconomy.com/api/v1/set/75353
75353-1,Endor Speeder Chase Diorama,Star Wars,2023,608,3,79.99,74.96,80.88,89.62,N/A,N/A,New,2024-08-01,63.73,USD,https://www.brickeconomy.com/api/v1/set/75353
75359-1,332nd Ahsoka's Clone Trooper Battle Pack,Star Wars,2023,108,4,19.99,19.46,21.0,23.27,N/A,N/A,New,2025-01-15,19.46,USD,https://www.brickeconomy.com/api/v1/set/75359
75359-1,332nd Ahsoka's Clone Trooper Battle Pack,Star Wars,2023,108,4,19.99,19.46,21.0,23.27,N/A,N/A,New,2025-01-01,15.95,USD,https://www.brickeconomy.com/api/v1/set/75359
75359-1,332nd Ahsoka's Clone Trooper Battle Pack,Star Wars,2023,108,4,19.99,19.46,21.0,23.27,N/A,N/A,New,2024-12-14,15.79,USD,https://www.brickeconomy.com/api/v1/set/75359
75359-1,332nd Ahsoka's Clone Trooper Battle Pack,Star Wars,2023,108,4,19.99,19.46,21.0,23.27,N/A,N/A,New,2024-12-01,15.99,USD,https://www.brickeconomy.com/api/v1/set/75359
75359-1,332nd Ahsoka's Clone Trooper Battle Pack,Star Wars,2023,108,4,19.99,19.46,21.0,23.27,N/A,N/A,New,2024-11-01,15.79,USD,https://www.brickeconomy.com/api/v1/set/75359
75359-1,332nd Ahsoka's Clone Trooper Battle Pack,Star Wars,2023,108,4,19.99,19.46,21.0,23.27,N/A,N/A,New,2024-10-14,15.69,USD,https://www.brickeconomy.com/api/v1/set/75359
75359-1,332nd Ahsoka's Clone Trooper Battle Pack,Star Wars,2023,108,4,19.99,19.46,21.0,23.27,N/A,N/A,New,2024-09-26,15.95,USD,https://www.brickeconomy.com/api/v1/set/75359
75359-1,332nd Ahsoka's Clone Trooper Battle Pack,Star Wars,2023,108,4,19.99,19.46,21.0,23.27,N/A,N/A,New,2024-09-14,15.79,USD,https://www.brickeconomy.com/api/v1/set/75359
75359-1,332nd Ahsoka's Clone Trooper Battle Pack,Star Wars,2023,108,4,19.99,19.46,21.0,23.27,N/A,N/A,New,2024-08-30,15.95,USD,https://www.brickeconomy.com/api/v1/set/75359
75359-1,332nd Ahsoka's Clone Trooper Battle Pack,Star Wars,2023,108,4,19.99,19.46,21.0,23.27,N/A,N/A,New,2024-02-26,15.99,USD,https://www.brickeconomy.com/api/v1/set/75359
75359-1,332nd Ahsoka's Clone Trooper Battle Pack,Star Wars,2023,108,4,19.99,19.46,21.0,23.27,N/A,N/A,New,2024-02-15,16.0,USD,https://www.brickeconomy.com/api/v1/set/75359
75359-1,332nd Ahsoka's Clone Trooper Battle Pack,Star Wars,2023,108,4,19.99,19.46,21.0,23.27,N/A,N/A,New,2024-02-08,16.73,USD,https://www.brickeconomy.com/api/v1/set/75359
75360-1,Yoda's Jedi Starfighter,Star Wars,2023,253,2,34.99,35.32,39.01,44.46,N/A,N/A,New,2025-02-15,35.32,USD,https://www.brickeconomy.com/api/v1/set/75360
75360-1,Yoda's Jedi Starfighter,Star Wars,2023,253,2,34.99,35.32,39.01,44.46,N/A,N/A,New,2025-02-03,34.96,USD,https://www.brickeconomy.com/api/v1/set/75360
75360-1,Yoda's Jedi Starfighter,Star Wars,2023,253,2,34.99,35.32,39.01,44.46,N/A,N/A,New,2025-01-24,35.0,USD,https://www.brickeconomy.com/api/v1/set/75360
75360-1,Yoda's Jedi Starfighter,Star Wars,2023,253,2,34.99,35.32,39.01,44.46,N/A,N/A,New,2025-01-15,34.99,USD,https://www.brickeconomy.com/api/v1/set/75360
75360-1,Yoda's Jedi Starfighter,Star Wars,2023,253,2,34.99,35.32,39.01,44.46,N/A,N/A,New,2025-01-01,31.09,USD,https://www.brickeconomy.com/api/v1/set/75360
75360-1,Yoda's Jedi Starfighter,Star Wars,2023,253,2,34.99,35.32,39.01,44.46,N/A,N/A,New,2024-12-14,30.0,USD,https://www.brickeconomy.com/api/v1/set/75360
75360-1,Yoda's Jedi Starfighter,Star Wars,2023,253,2,34.99,35.32,39.01,44.46,N/A,N/A,New,2024-12-01,29.14,USD,https://www.brickeconomy.com/api/v1/set/75360
75360-1,Yoda's Jedi Starfighter,Star Wars,2023,253,2,34.99,35.32,39.01,44.46,N/A,N/A,New,2024-11-15,28.83,USD,https://www.brickeconomy.com/api/v1/set/75360
75360-1,Yoda's Jedi Starfighter,Star Wars,2023,253,2,34.99,35.32,39.01,44.46,N/A,N/A,New,2024-11-01,29.12,USD,https://www.brickeconomy.com/api/v1/set/75360
75360-1,Yoda's Jedi Starfighter,Star Wars,2023,253,2,34.99,35.32,39.01,44.46,N/A,N/A,New,2024-10-14,29.2,USD,https://www.brickeconomy.com/api/v1/set/75360
75360-1,Yoda's Jedi Starfighter,Star Wars,2023,253,2,34.99,35.32,39.01,44.46,N/A,N/A,New,2024-09-26,30.43,USD,https://www.brickeconomy.com/api/v1/set/75360
75360-1,Yoda's Jedi Starfighter,Star Wars,2023,253,2,34.99,35.32,39.01,44.46,N/A,N/A,New,2024-09-14,30.0,USD,https://www.brickeconomy.com/api/v1/set/75360
75364-1,New Republic E-wing vs. Shin Hati's Starfighter,Star Wars,2023,1056,5,109.99,109.99,115.05,122.52,N/A,N/A,New,2025-02-15,86.98,USD,https://www.brickeconomy.com/api/v1/set/75364
75364-1,New Republic E-wing vs. Shin Hati's Starfighter,Star Wars,2023,1056,5,109.99,109.99,115.05,122.52,N/A,N/A,New,2025-02-03,88.47,USD,https://www.brickeconomy.com/api/v1/set/75364
75364-1,New Republic E-wing vs. Shin Hati's Starfighter,Star Wars,2023,1056,5,109.99,109.99,115.05,122.52,N/A,N/A,New,2025-01-15,102.68,USD,https://www.brickeconomy.com/api/v1/set/75364
75364-1,New Republic E-wing vs. Shin Hati's Starfighter,Star Wars,2023,1056,5,109.99,109.99,115.05,122.52,N/A,N/A,New,2025-01-01,102.08,USD,https://www.brickeconomy.com/api/v1/set/75364
75364-1,New Republic E-wing vs. Shin Hati's Starfighter,Star Wars,2023,1056,5,109.99,109.99,115.05,122.52,N/A,N/A,New,2024-12-01,102.0,USD,https://www.brickeconomy.com/api/v1/set/75364
75364-1,New Republic E-wing vs. Shin Hati's Starfighter,Star Wars,2023,1056,5,109.99,109.99,115.05,122.52,N/A,N/A,New,2024-11-15,100.32,USD,https://www.brickeconomy.com/api/v1/set/75364
75364-1,New Republic E-wing vs. Shin Hati's Starfighter,Star Wars,2023,1056,5,109.99,109.99,115.05,122.52,N/A,N/A,New,2024-11-01,95.8,USD,https://www.brickeconomy.com/api/v1/set/75364
75364-1,New Republic E-wing vs. Shin Hati's Starfighter,Star Wars,2023,1056,5,109.99,109.99,115.05,122.52,N/A,N/A,New,2024-10-14,95.4,USD,https://www.brickeconomy.com/api/v1/set/75364
75364-1,New Republic E-wing vs. Shin Hati's Starfighter,Star Wars,2023,1056,5,109.99,109.99,115.05,122.52,N/A,N/A,New,2024-09-26,92.73,USD,https://www.brickeconomy.com/api/v1/set/75364
75364-1,New Republic E-wing vs. Shin Hati's Starfighter,Star Wars,2023,1056,5,109.99,109.99,115.05,122.52,N/A,N/A,New,2024-09-14,94.98,USD,https://www.brickeconomy.com/api/v1/set/75364
75364-1,New Republic E-wing vs. Shin Hati's Starfighter,Star Wars,2023,1056,5,109.99,109.99,115.05,122.52,N/A,N/A,New,2024-08-30,95.83,USD,https://www.brickeconomy.com/api/v1/set/75364
75364-1,New Republic E-wing vs. Shin Hati's Starfighter,Star Wars,2023,1056,5,109.99,109.99,115.05,122.52,N/A,N/A,New,2024-08-14,97.75,USD,https://www.brickeconomy.com/api/v1/set/75364
75365-1,Yavin 4 Rebel Base,Star Wars,2023,1066,12,169.99,169.99,177.81,189.35,N/A,N/A,New,2025-02-03,169.99,USD,https://www.brickeconomy.com/api/v1/set/75365
75365-1,Yavin 4 Rebel Base,Star Wars,2023,1066,12,169.99,169.99,177.81,189.35,N/A,N/A,New,2025-01-24,169.97,USD,https://www.brickeconomy.com/api/v1/set/75365
75365-1,Yavin 4 Rebel Base,Star Wars,2023,1066,12,169.99,169.99,177.81,189.35,N/A,N/A,New,2025-01-15,156.21,USD,https://www.brickeconomy.com/api/v1/set/75365
75365-1,Yavin 4 Rebel Base,Star Wars,2023,1066,12,169.99,169.99,177.81,189.35,N/A,N/A,New,2025-01-01,146.06,USD,https://www.brickeconomy.com/api/v1/set/75365
75365-1,Yavin 4 Rebel Base,Star Wars,2023,1066,12,169.99,169.99,177.81,189.35,N/A,N/A,New,2024-12-14,140.95,USD,https://www.brickeconomy.com/api/v1/set/75365
75365-1,Yavin 4 Rebel Base,Star Wars,2023,1066,12,169.99,169.99,177.81,189.35,N/A,N/A,New,2024-12-01,140.96,USD,https://www.brickeconomy.com/api/v1/set/75365
75365-1,Yavin 4 Rebel Base,Star Wars,2023,1066,12,169.99,169.99,177.81,189.35,N/A,N/A,New,2024-11-15,139.91,USD,https://www.brickeconomy.com/api/v1/set/75365
75365-1,Yavin 4 Rebel Base,Star Wars,2023,1066,12,169.99,169.99,177.81,189.35,N/A,N/A,New,2024-10-14,153.17,USD,https://www.brickeconomy.com/api/v1/set/75365
75365-1,Yavin 4 Rebel Base,Star Wars,2023,1066,12,169.99,169.99,177.81,189.35,N/A,N/A,New,2024-09-26,146.7,USD,https://www.brickeconomy.com/api/v1/set/75365
75365-1,Yavin 4 Rebel Base,Star Wars,2023,1066,12,169.99,169.99,177.81,189.35,N/A,N/A,New,2024-09-14,154.44,USD,https://www.brickeconomy.com/api/v1/set/75365
75365-1,Yavin 4 Rebel Base,Star Wars,2023,1066,12,169.99,169.99,177.81,189.35,N/A,N/A,New,2024-08-30,155.85,USD,https://www.brickeconomy.com/api/v1/set/75365
75365-1,Yavin 4 Rebel Base,Star Wars,2023,1066,12,169.99,169.99,177.81,189.35,N/A,N/A,New,2024-08-14,149.99,USD,https://www.brickeconomy.com/api/v1/set/75365
75368-1,Darth Vader Mech,Star Wars,2023,139,1,15.99,16.9,18.95,21.99,N/A,N/A,New,2025-02-15,16.9,USD,https://www.brickeconomy.com/api/v1/set/75368
75368-1,Darth Vader Mech,Star Wars,2023,139,1,15.99,16.9,18.95,21.99,N/A,N/A,New,2025-02-03,15.99,USD,https://www.brickeconomy.com/api/v1/set/75368
75368-1,Darth Vader Mech,Star Wars,2023,139,1,15.99,16.9,18.95,21.99,N/A,N/A,New,2025-01-01,15.0,USD,https://www.brickeconomy.com/api/v1/set/75368
75368-1,Darth Vader Mech,Star Wars,2023,139,1,15.99,16.9,18.95,21.99,N/A,N/A,New,2024-12-14,15.52,USD,https://www.brickeconomy.com/api/v1/set/75368
75368-1,Darth Vader Mech,Star Wars,2023,139,1,15.99,16.9,18.95,21.99,N/A,N/A,New,2024-12-01,15.83,USD,https://www.brickeconomy.com/api/v1/set/75368
75368-1,Darth Vader Mech,Star Wars,2023,139,1,15.99,16.9,18.95,21.99,N/A,N/A,New,2024-09-14,15.99,USD,https://www.brickeconomy.com/api/v1/set/75368
75368-1,Darth Vader Mech,Star Wars,2023,139,1,15.99,16.9,18.95,21.99,N/A,N/A,New,2024-08-30,15.93,USD,https://www.brickeconomy.com/api/v1/set/75368
75368-1,Darth Vader Mech,Star Wars,2023,139,1,15.99,16.9,18.95,21.99,N/A,N/A,New,2024-08-14,15.2,USD,https://www.brickeconomy.com/api/v1/set/75368
75368-1,Darth Vader Mech,Star Wars,2023,139,1,15.99,16.9,18.95,21.99,N/A,N/A,New,2024-08-01,15.83,USD,https://www.brickeconomy.com/api/v1/set/75368
75368-1,Darth Vader Mech,Star Wars,2023,139,1,15.99,16.9,18.95,21.99,N/A,N/A,New,2024-07-14,15.99,USD,https://www.brickeconomy.com/api/v1/set/75368
75368-1,Darth Vader Mech,Star Wars,2023,139,1,15.99,16.9,18.95,21.99,N/A,N/A,New,2024-06-17,15.91,USD,https://www.brickeconomy.com/api/v1/set/75368
75368-1,Darth Vader Mech,Star Wars,2023,139,1,15.99,16.9,18.95,21.99,N/A,N/A,New,2024-05-13,15.99,USD,https://www.brickeconomy.com/api/v1/set/75368
75369-1,Boba Fett Mech,Star Wars,2023,155,1,15.99,15.0,16.18,17.93,N/A,N/A,New,2025-02-15,15.0,USD,https://www.brickeconomy.com/api/v1/set/75369
75369-1,Boba Fett Mech,Star Wars,2023,155,1,15.99,15.0,16.18,17.93,N/A,N/A,New,2025-02-03,15.94,USD,https://www.brickeconomy.com/api/v1/set/75369
75369-1,Boba Fett Mech,Star Wars,2023,155,1,15.99,15.0,16.18,17.93,N/A,N/A,New,2025-01-15,15.64,USD,https://www.brickeconomy.com/api/v1/set/75369
75369-1,Boba Fett Mech,Star Wars,2023,155,1,15.99,15.0,16.18,17.93,N/A,N/A,New,2025-01-01,14.82,USD,https://www.brickeconomy.com/api/v1/set/75369
75369-1,Boba Fett Mech,Star Wars,2023,155,1,15.99,15.0,16.18,17.93,N/A,N/A,New,2024-12-14,14.49,USD,https://www.brickeconomy.com/api/v1/set/75369
75369-1,Boba Fett Mech,Star Wars,2023,155,1,15.99,15.0,16.18,17.93,N/A,N/A,New,2024-12-01,15.0,USD,https://www.brickeconomy.com/api/v1/set/75369
75369-1,Boba Fett Mech,Star Wars,2023,155,1,15.99,15.0,16.18,17.93,N/A,N/A,New,2024-11-15,14.5,USD,https://www.brickeconomy.com/api/v1/set/75369
75369-1,Boba Fett Mech,Star Wars,2023,155,1,15.99,15.0,16.18,17.93,N/A,N/A,New,2024-11-01,14.86,USD,https://www.brickeconomy.com/api/v1/set/75369
75369-1,Boba Fett Mech,Star Wars,2023,155,1,15.99,15.0,16.18,17.93,N/A,N/A,New,2024-10-14,14.59,USD,https://www.brickeconomy.com/api/v1/set/75369
75369-1,Boba Fett Mech,Star Wars,2023,155,1,15.99,15.0,16.18,17.93,N/A,N/A,New,2024-09-26,14.83,USD,https://www.brickeconomy.com/api/v1/set/75369
75369-1,Boba Fett Mech,Star Wars,2023,155,1,15.99,15.0,16.18,17.93,N/A,N/A,New,2024-09-14,14.86,USD,https://www.brickeconomy.com/api/v1/set/75369
75369-1,Boba Fett Mech,Star Wars,2023,155,1,15.99,15.0,16.18,17.93,N/A,N/A,New,2024-08-30,14.96,USD,https://www.brickeconomy.com/api/v1/set/75369
75370-1,Stormtrooper Mech,Star Wars,2023,138,1,15.99,18.99,21.14,24.32,N/A,N/A,New,2025-02-15,18.99,USD,https://www.brickeconomy.com/api/v1/set/75370
75370-1,Stormtrooper Mech,Star Wars,2023,138,1,15.99,18.99,21.14,24.32,N/A,N/A,New,2025-02-03,17.58,USD,https://www.brickeconomy.com/api/v1/set/75370
75370-1,Stormtrooper Mech,Star Wars,2023,138,1,15.99,18.99,21.14,24.32,N/A,N/A,New,2025-01-15,15.08,USD,https://www.brickeconomy.com/api/v1/set/75370
75370-1,Stormtrooper Mech,Star Wars,2023,138,1,15.99,18.99,21.14,24.32,N/A,N/A,New,2025-01-01,15.0,USD,https://www.brickeconomy.com/api/v1/set/75370
75370-1,Stormtrooper Mech,Star Wars,2023,138,1,15.99,18.99,21.14,24.32,N/A,N/A,New,2024-12-14,15.74,USD,https://www.brickeconomy.com/api/v1/set/75370
75370-1,Stormtrooper Mech,Star Wars,2023,138,1,15.99,18.99,21.14,24.32,N/A,N/A,New,2024-12-01,15.54,USD,https://www.brickeconomy.com/api/v1/set/75370
75370-1,Stormtrooper Mech,Star Wars,2023,138,1,15.99,18.99,21.14,24.32,N/A,N/A,New,2024-11-15,15.74,USD,https://www.brickeconomy.com/api/v1/set/75370
75370-1,Stormtrooper Mech,Star Wars,2023,138,1,15.99,18.99,21.14,24.32,N/A,N/A,New,2024-08-30,15.99,USD,https://www.brickeconomy.com/api/v1/set/75370
75370-1,Stormtrooper Mech,Star Wars,2023,138,1,15.99,18.99,21.14,24.32,N/A,N/A,New,2024-08-14,15.2,USD,https://www.brickeconomy.com/api/v1/set/75370
75370-1,Stormtrooper Mech,Star Wars,2023,138,1,15.99,18.99,21.14,24.32,N/A,N/A,New,2024-07-14,14.99,USD,https://www.brickeconomy.com/api/v1/set/75370
75370-1,Stormtrooper Mech,Star Wars,2023,138,1,15.99,18.99,21.14,24.32,N/A,N/A,New,2024-07-02,15.19,USD,https://www.brickeconomy.com/api/v1/set/75370
75370-1,Stormtrooper Mech,Star Wars,2023,138,1,15.99,18.99,21.14,24.32,N/A,N/A,New,2024-02-08,15.99,USD,https://www.brickeconomy.com/api/v1/set/75370
75371-1,Chewbacca,Star Wars,2023,2319,1,199.99,199.99,209.19,222.77,N/A,N/A,New,2025-02-03,199.99,USD,https://www.brickeconomy.com/api/v1/set/75371
75371-1,Chewbacca,Star Wars,2023,2319,1,199.99,199.99,209.19,222.77,N/A,N/A,New,2025-01-15,192.84,USD,https://www.brickeconomy.com/api/v1/set/75371
75371-1,Chewbacca,Star Wars,2023,2319,1,199.99,199.99,209.19,222.77,N/A,N/A,New,2025-01-01,184.56,USD,https://www.brickeconomy.com/api/v1/set/75371
75371-1,Chewbacca,Star Wars,2023,2319,1,199.99,199.99,209.19,222.77,N/A,N/A,New,2024-12-14,169.0,USD,https://www.brickeconomy.com/api/v1/set/75371
75371-1,Chewbacca,Star Wars,2023,2319,1,199.99,199.99,209.19,222.77,N/A,N/A,New,2024-10-14,159.99,USD,https://www.brickeconomy.com/api/v1/set/75371
75371-1,Chewbacca,Star Wars,2023,2319,1,199.99,199.99,209.19,222.77,N/A,N/A,New,2024-09-26,161.06,USD,https://www.brickeconomy.com/api/v1/set/75371
75371-1,Chewbacca,Star Wars,2023,2319,1,199.99,199.99,209.19,222.77,N/A,N/A,New,2024-09-14,164.96,USD,https://www.brickeconomy.com/api/v1/set/75371
75371-1,Chewbacca,Star Wars,2023,2319,1,199.99,199.99,209.19,222.77,N/A,N/A,New,2024-08-30,167.13,USD,https://www.brickeconomy.com/api/v1/set/75371
75371-1,Chewbacca,Star Wars,2023,2319,1,199.99,199.99,209.19,222.77,N/A,N/A,New,2024-08-14,170.27,USD,https://www.brickeconomy.com/api/v1/set/75371
75371-1,Chewbacca,Star Wars,2023,2319,1,199.99,199.99,209.19,222.77,N/A,N/A,New,2024-08-01,175.04,USD,https://www.brickeconomy.com/api/v1/set/75371
75371-1,Chewbacca,Star Wars,2023,2319,1,199.99,199.99,209.19,222.77,N/A,N/A,New,2024-07-14,170.27,USD,https://www.brickeconomy.com/api/v1/set/75371
75371-1,Chewbacca,Star Wars,2023,2319,1,199.99,199.99,209.19,222.77,N/A,N/A,New,2024-07-02,170.82,USD,https://www.brickeconomy.com/api/v1/set/75371
75969-1,Hogwarts Astronomy Tower,Harry Potter,2020,971,8,99.99,91.47,98.7,109.36,N/A,N/A,New,2025-02-15,91.47,USD,https://www.brickeconomy.com/api/v1/set/75969
75969-1,Hogwarts Astronomy Tower,Harry Potter,2020,971,8,99.99,91.47,98.7,109.36,N/A,N/A,New,2025-02-03,91.46,USD,https://www.brickeconomy.com/api/v1/set/75969
75969-1,Hogwarts Astronomy Tower,Harry Potter,2020,971,8,99.99,91.47,98.7,109.36,N/A,N/A,New,2025-01-01,89.99,USD,https://www.brickeconomy.com/api/v1/set/75969
75969-1,Hogwarts Astronomy Tower,Harry Potter,2020,971,8,99.99,91.47,98.7,109.36,N/A,N/A,New,2024-12-15,86.03,USD,https://www.brickeconomy.com/api/v1/set/75969
75969-1,Hogwarts Astronomy Tower,Harry Potter,2020,971,8,99.99,91.47,98.7,109.36,N/A,N/A,New,2024-12-02,85.17,USD,https://www.brickeconomy.com/api/v1/set/75969
75969-1,Hogwarts Astronomy Tower,Harry Potter,2020,971,8,99.99,91.47,98.7,109.36,N/A,N/A,New,2024-11-16,90.39,USD,https://www.brickeconomy.com/api/v1/set/75969
75969-1,Hogwarts Astronomy Tower,Harry Potter,2020,971,8,99.99,91.47,98.7,109.36,N/A,N/A,New,2024-11-02,90.47,USD,https://www.brickeconomy.com/api/v1/set/75969
75969-1,Hogwarts Astronomy Tower,Harry Potter,2020,971,8,99.99,91.47,98.7,109.36,N/A,N/A,New,2024-10-14,87.07,USD,https://www.brickeconomy.com/api/v1/set/75969
75969-1,Hogwarts Astronomy Tower,Harry Potter,2020,971,8,99.99,91.47,98.7,109.36,N/A,N/A,New,2024-09-27,88.0,USD,https://www.brickeconomy.com/api/v1/set/75969
75969-1,Hogwarts Astronomy Tower,Harry Potter,2020,971,8,99.99,91.47,98.7,109.36,N/A,N/A,New,2024-09-18,93.62,USD,https://www.brickeconomy.com/api/v1/set/75969
75969-1,Hogwarts Astronomy Tower,Harry Potter,2020,971,8,99.99,91.47,98.7,109.36,N/A,N/A,New,2024-09-18,94.01,USD,https://www.brickeconomy.com/api/v1/set/75969
75969-1,Hogwarts Astronomy Tower,Harry Potter,2020,971,8,99.99,91.47,98.7,109.36,N/A,N/A,New,2024-09-15,89.25,USD,https://www.brickeconomy.com/api/v1/set/75969
76210-1,Hulkbuster,Marvel Super Heroes,2022,4049,1,549.99,548.01,591.3,655.22,N/A,N/A,New,2025-02-15,548.01,USD,https://www.brickeconomy.com/api/v1/set/76210
76210-1,Hulkbuster,Marvel Super Heroes,2022,4049,1,549.99,548.01,591.3,655.22,N/A,N/A,New,2025-02-03,517.35,USD,https://www.brickeconomy.com/api/v1/set/76210
76210-1,Hulkbuster,Marvel Super Heroes,2022,4049,1,549.99,548.01,591.3,655.22,N/A,N/A,New,2025-01-15,496.33,USD,https://www.brickeconomy.com/api/v1/set/76210
76210-1,Hulkbuster,Marvel Super Heroes,2022,4049,1,549.99,548.01,591.3,655.22,N/A,N/A,New,2025-01-01,452.53,USD,https://www.brickeconomy.com/api/v1/set/76210
76210-1,Hulkbuster,Marvel Super Heroes,2022,4049,1,549.99,548.01,591.3,655.22,N/A,N/A,New,2024-12-17,374.01,USD,https://www.brickeconomy.com/api/v1/set/76210
76210-1,Hulkbuster,Marvel Super Heroes,2022,4049,1,549.99,548.01,591.3,655.22,N/A,N/A,New,2024-12-14,340.4,USD,https://www.brickeconomy.com/api/v1/set/76210
76210-1,Hulkbuster,Marvel Super Heroes,2022,4049,1,549.99,548.01,591.3,655.22,N/A,N/A,New,2024-12-01,442.13,USD,https://www.brickeconomy.com/api/v1/set/76210
76210-1,Hulkbuster,Marvel Super Heroes,2022,4049,1,549.99,548.01,591.3,655.22,N/A,N/A,New,2024-11-15,427.95,USD,https://www.brickeconomy.com/api/v1/set/76210
76210-1,Hulkbuster,Marvel Super Heroes,2022,4049,1,549.99,548.01,591.3,655.22,N/A,N/A,New,2024-11-01,386.21,USD,https://www.brickeconomy.com/api/v1/set/76210
76210-1,Hulkbuster,Marvel Super Heroes,2022,4049,1,549.99,548.01,591.3,655.22,N/A,N/A,New,2024-10-14,384.99,USD,https://www.brickeconomy.com/api/v1/set/76210
76210-1,Hulkbuster,Marvel Super Heroes,2022,4049,1,549.99,548.01,591.3,655.22,N/A,N/A,New,2024-09-26,464.12,USD,https://www.brickeconomy.com/api/v1/set/76210
76210-1,Hulkbuster,Marvel Super Heroes,2022,4049,1,549.99,548.01,591.3,655.22,N/A,N/A,New,2024-09-14,431.91,USD,https://www.brickeconomy.com/api/v1/set/76210
76217-1,I am Groot,Marvel Super Heroes,2022,476,N/A,54.99,48.61,52.45,58.12,N/A,N/A,New,2025-02-15,48.61,USD,https://www.brickeconomy.com/api/v1/set/76217
76217-1,I am Groot,Marvel Super Heroes,2022,476,N/A,54.99,48.61,52.45,58.12,N/A,N/A,New,2025-02-03,48.0,USD,https://www.brickeconomy.com/api/v1/set/76217
76217-1,I am Groot,Marvel Super Heroes,2022,476,N/A,54.99,48.61,52.45,58.12,N/A,N/A,New,2025-01-24,55.87,USD,https://www.brickeconomy.com/api/v1/set/76217
76217-1,I am Groot,Marvel Super Heroes,2022,476,N/A,54.99,48.61,52.45,58.12,N/A,N/A,New,2025-01-01,55.54,USD,https://www.brickeconomy.com/api/v1/set/76217
76217-1,I am Groot,Marvel Super Heroes,2022,476,N/A,54.99,48.61,52.45,58.12,N/A,N/A,New,2024-10-14,56.64,USD,https://www.brickeconomy.com/api/v1/set/76217
76217-1,I am Groot,Marvel Super Heroes,2022,476,N/A,54.99,48.61,52.45,58.12,N/A,N/A,New,2024-09-26,55.54,USD,https://www.brickeconomy.com/api/v1/set/76217
76217-1,I am Groot,Marvel Super Heroes,2022,476,N/A,54.99,48.61,52.45,58.12,N/A,N/A,New,2024-09-14,56.03,USD,https://www.brickeconomy.com/api/v1/set/76217
76217-1,I am Groot,Marvel Super Heroes,2022,476,N/A,54.99,48.61,52.45,58.12,N/A,N/A,New,2024-08-15,56.68,USD,https://www.brickeconomy.com/api/v1/set/76217
76217-1,I am Groot,Marvel Super Heroes,2022,476,N/A,54.99,48.61,52.45,58.12,N/A,N/A,New,2024-08-01,46.06,USD,https://www.brickeconomy.com/api/v1/set/76217
76217-1,I am Groot,Marvel Super Heroes,2022,476,N/A,54.99,48.61,52.45,58.12,N/A,N/A,New,2024-07-14,48.86,USD,https://www.brickeconomy.com/api/v1/set/76217
76217-1,I am Groot,Marvel Super Heroes,2022,476,N/A,54.99,48.61,52.45,58.12,N/A,N/A,New,2024-06-17,43.99,USD,https://www.brickeconomy.com/api/v1/set/76217
76217-1,I am Groot,Marvel Super Heroes,2022,476,N/A,54.99,48.61,52.45,58.12,N/A,N/A,New,2024-06-01,44.21,USD,https://www.brickeconomy.com/api/v1/set/76217
76223-1,Nano Gauntlet,Marvel Super Heroes,2022,675,N/A,69.99,126.55,136.55,151.31,N/A,N/A,New,2025-02-15,126.55,USD,https://www.brickeconomy.com/api/v1/set/76223
76223-1,Nano Gauntlet,Marvel Super Heroes,2022,675,N/A,69.99,126.55,136.55,151.31,N/A,N/A,New,2025-02-03,134.31,USD,https://www.brickeconomy.com/api/v1/set/76223
76223-1,Nano Gauntlet,Marvel Super Heroes,2022,675,N/A,69.99,126.55,136.55,151.31,N/A,N/A,New,2025-01-15,104.07,USD,https://www.brickeconomy.com/api/v1/set/76223
76223-1,Nano Gauntlet,Marvel Super Heroes,2022,675,N/A,69.99,126.55,136.55,151.31,N/A,N/A,New,2025-01-01,99.18,USD,https://www.brickeconomy.com/api/v1/set/76223
76223-1,Nano Gauntlet,Marvel Super Heroes,2022,675,N/A,69.99,126.55,136.55,151.31,N/A,N/A,New,2024-12-14,86.0,USD,https://www.brickeconomy.com/api/v1/set/76223
76223-1,Nano Gauntlet,Marvel Super Heroes,2022,675,N/A,69.99,126.55,136.55,151.31,N/A,N/A,New,2024-11-15,71.21,USD,https://www.brickeconomy.com/api/v1/set/76223
